,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600111.SH,20250725,38.2,39.65,36.99,38.25,38.14,0.11,0.2884,4116603.35,15605924.617
1,600111.SH,20250724,34.69,38.49,34.64,38.14,34.99,3.15,9.0026,4216111.45,15638209.496
2,600111.SH,20250723,34.12,36.09,33.58,34.99,34.37,0.62,1.8039,3279374.85,11540094.504
3,600111.SH,20250722,34.52,35.64,34.03,34.37,35.05,-0.68,-1.9401,3082476.72,10650063.639
4,600111.SH,20250721,33.0,35.75,32.03,35.05,32.96,2.09,6.341,4291503.27,14664140.397
5,600111.SH,20250718,30.0,33.0,29.83,32.96,30.0,2.96,9.8667,4587973.95,14703656.587
6,600111.SH,20250717,28.8,30.49,28.23,30.0,29.04,0.96,3.3058,2498923.67,7347899.454
7,600111.SH,20250716,29.15,29.78,28.81,29.04,29.0,0.04,0.1379,1951710.14,5687801.732
8,600111.SH,20250715,30.01,30.68,28.85,29.0,29.88,-0.88,-2.9451,3107707.68,9199760.565
9,600111.SH,20250714,30.99,31.9,29.71,29.88,29.71,0.17,0.5722,4735026.48,14471094.718
10,600111.SH,20250711,28.6,29.71,28.0,29.71,27.01,2.7,9.9963,3426386.35,10049066.044
11,600111.SH,20250710,26.5,27.01,25.7,27.01,24.55,2.46,10.0204,2969522.15,7843432.262
12,600111.SH,20250709,24.9,24.95,24.5,24.55,24.89,-0.34,-1.366,416130.66,1027281.094
13,600111.SH,20250708,24.43,25.05,24.43,24.89,24.42,0.47,1.9247,634236.89,1576214.13
14,600111.SH,20250707,24.45,24.58,24.33,24.42,24.42,0.0,0.0,243470.74,594617.343
15,600111.SH,20250704,24.57,24.63,24.3,24.42,24.63,-0.21,-0.8526,352138.55,859928.557
16,600111.SH,20250703,24.58,24.67,24.39,24.63,24.58,0.05,0.2034,340351.14,834990.68
17,600111.SH,20250702,24.8,24.8,24.55,24.58,24.86,-0.28,-1.1263,361957.41,892070.679
18,600111.SH,20250701,24.9,24.91,24.63,24.86,24.9,-0.04,-0.1606,423516.03,1048153.349
19,600111.SH,20250630,24.54,25.06,24.41,24.9,24.4,0.5,2.0492,745409.39,1848887.461
20,600111.SH,20250627,24.33,24.7,24.31,24.4,24.28,0.12,0.4942,473121.1,1158307.632
21,600111.SH,20250626,24.63,24.63,24.27,24.28,24.64,-0.36,-1.461,454379.77,1108892.619
22,600111.SH,20250625,24.38,24.65,24.26,24.64,24.35,0.29,1.191,543371.87,1332354.086
23,600111.SH,20250624,24.1,24.42,23.95,24.35,24.08,0.27,1.1213,416274.46,1011828.439
24,600111.SH,20250623,23.85,24.17,23.8,24.08,23.97,0.11,0.4589,334145.5,804110.76
25,600111.SH,20250620,24.29,24.39,23.9,23.97,24.17,-0.2,-0.8275,346614.1,835922.67
26,600111.SH,20250619,24.74,24.78,24.14,24.2,24.75,-0.55,-2.2222,484550.57,1180427.29
27,600111.SH,20250618,25.01,25.1,24.6,24.75,25.18,-0.43,-1.7077,636158.12,1574775.828
28,600111.SH,20250617,25.44,25.74,25.11,25.18,25.47,-0.29,-1.1386,607440.23,1536846.041
29,600111.SH,20250616,25.08,25.73,24.88,25.47,25.1,0.37,1.4741,979385.11,2487123.152
30,600111.SH,20250613,25.37,25.37,24.76,25.1,25.37,-0.27,-1.0642,966359.15,2419993.915
31,600111.SH,20250612,25.58,25.6,25.02,25.37,25.55,-0.18,-0.7045,984523.87,2483227.39
32,600111.SH,20250611,24.62,25.88,24.61,25.55,24.7,0.85,3.4413,1760683.67,4471109.289
33,600111.SH,20250610,24.87,25.24,24.35,24.7,24.77,-0.07,-0.2826,1088925.84,2697554.006
34,600111.SH,20250609,24.36,24.96,24.21,24.77,24.06,0.71,2.951,1161481.65,2863688.319
35,600111.SH,20250606,24.16,24.27,23.98,24.06,24.01,0.05,0.2082,341990.69,824012.879
36,600111.SH,20250605,24.08,24.37,23.89,24.01,24.1,-0.09,-0.3734,576783.85,1390862.584
37,600111.SH,20250604,23.6,24.28,23.51,24.1,23.65,0.45,1.9027,678194.04,1629355.339
38,600111.SH,20250603,23.27,23.8,23.27,23.65,23.27,0.38,1.633,500039.9,1181463.425
39,600111.SH,20250530,23.24,23.3,23.12,23.27,23.33,-0.06,-0.2572,187643.9,435863.173
40,600111.SH,20250529,23.1,23.4,23.05,23.33,23.03,0.3,1.3026,257638.5,599423.267
41,600111.SH,20250528,23.24,23.26,23.01,23.03,23.24,-0.21,-0.9036,229644.75,530427.658
