,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300251.SZ,20250730,19.79,21.36,19.71,20.55,19.84,0.71,3.5786,2127767.89,4376548.339
1,300251.SZ,20250729,19.68,20.2,19.23,19.84,19.66,0.18,0.9156,1153697.36,2270503.919
2,300251.SZ,20250728,19.5,19.88,19.5,19.66,19.36,0.3,1.5496,898662.8,1768584.684
3,300251.SZ,20250725,19.48,19.5,19.24,19.36,19.48,-0.12,-0.616,435759.75,843064.934
4,300251.SZ,20250724,19.16,19.5,19.12,19.48,19.16,0.32,1.6701,558846.23,1082713.37
5,300251.SZ,20250723,19.24,19.44,19.14,19.16,19.3,-0.14,-0.7254,447639.35,861903.501
6,300251.SZ,20250722,19.45,19.52,19.14,19.3,19.49,-0.19,-0.9749,524090.69,1010232.233
7,300251.SZ,20250721,19.58,19.63,19.44,19.49,19.6,-0.11,-0.5612,426413.67,832094.08
8,300251.SZ,20250718,19.72,19.84,19.55,19.6,19.69,-0.09,-0.4571,443348.2,871219.991
9,300251.SZ,20250717,19.4,19.7,19.25,19.69,19.53,0.16,0.8193,581976.18,1136499.236
10,300251.SZ,20250716,19.21,19.91,19.21,19.53,19.29,0.24,1.2442,853033.74,1677353.683
11,300251.SZ,20250715,19.3,19.47,19.05,19.29,19.36,-0.07,-0.3616,484160.37,932126.492
12,300251.SZ,20250714,19.44,19.54,19.26,19.36,19.44,-0.08,-0.4115,406160.92,785935.547
13,300251.SZ,20250711,19.47,19.54,19.21,19.44,19.46,-0.02,-0.1028,537646.95,1041680.055
14,300251.SZ,20250710,19.6,19.78,19.39,19.46,19.66,-0.2,-1.0173,568778.2,1110386.408
15,300251.SZ,20250709,19.44,19.93,19.41,19.66,19.5,0.16,0.8205,810330.72,1597960.617
16,300251.SZ,20250708,19.25,19.58,19.21,19.5,19.26,0.24,1.2461,559670.07,1087666.24
17,300251.SZ,20250707,19.2,19.38,19.12,19.26,19.27,-0.01,-0.0519,349901.12,674658.039
18,300251.SZ,20250704,19.53,19.62,19.24,19.27,19.53,-0.26,-1.3313,604602.45,1171980.011
19,300251.SZ,20250703,19.62,19.85,19.42,19.53,19.57,-0.04,-0.2044,475300.27,929948.967
20,300251.SZ,20250702,19.75,19.84,19.49,19.57,19.73,-0.16,-0.8109,579164.94,1136491.675
21,300251.SZ,20250701,20.23,20.23,19.62,19.73,20.27,-0.54,-2.664,970065.09,1922931.593
22,300251.SZ,20250630,19.99,20.44,19.72,20.27,19.96,0.31,1.5531,1131765.31,2275099.161
23,300251.SZ,20250627,20.18,20.21,19.6,19.96,19.99,-0.03,-0.1501,1214394.01,2420299.217
24,300251.SZ,20250626,19.3,20.45,19.05,19.99,19.34,0.65,3.3609,2103768.7,4192144.548
25,300251.SZ,20250625,19.23,19.37,19.01,19.34,19.24,0.1,0.5198,905925.49,1738867.508
26,300251.SZ,20250624,19.12,19.39,19.04,19.24,19.12,0.12,0.6276,962276.5,1851081.15
27,300251.SZ,20250623,18.98,19.35,18.81,19.12,18.97,0.15,0.7907,899600.35,1715814.814
28,300251.SZ,20250620,19.59,19.79,18.95,18.97,19.61,-0.64,-3.2636,784399.16,1502089.217
29,300251.SZ,20250619,20.22,20.48,19.5,19.61,20.4,-0.79,-3.8725,1245911.22,2471271.243
30,300251.SZ,20250618,20.86,21.14,20.28,20.4,21.2,-0.8,-3.7736,1596022.68,3279191.172
31,300251.SZ,20250617,22.98,22.98,20.98,21.2,22.1,-0.9,-4.0724,3293062.54,7135097.626
32,300251.SZ,20250616,18.53,22.1,18.53,22.1,18.42,3.68,19.9783,2771618.07,5763834.882
33,300251.SZ,20250613,18.61,18.85,18.37,18.42,18.95,-0.53,-2.7968,1133434.68,2101504.767
34,300251.SZ,20250612,17.92,19.29,17.8,18.95,17.91,1.04,5.8068,1960358.21,3678530.968
35,300251.SZ,20250611,18.05,18.15,17.97,18.11,18.09,0.02,0.1106,426319.41,771652.781
36,300251.SZ,20250610,18.12,18.17,17.67,18.09,18.11,-0.02,-0.1104,537789.64,964933.037
37,300251.SZ,20250609,18.0,18.27,17.92,18.11,17.92,0.19,1.0603,458685.87,831425.188
38,300251.SZ,20250606,18.03,18.07,17.83,17.92,18.01,-0.09,-0.4997,331731.67,594879.833
39,300251.SZ,20250605,17.88,18.1,17.75,18.01,17.84,0.17,0.9529,519100.74,931884.609
40,300251.SZ,20250604,17.77,17.93,17.67,17.84,17.77,0.07,0.3939,320802.13,571397.898
41,300251.SZ,20250603,17.48,17.84,17.42,17.77,17.52,0.25,1.4269,497703.55,881722.587
42,300251.SZ,20250530,17.91,17.92,17.47,17.52,17.89,-0.37,-2.0682,558965.92,984225.273
43,300251.SZ,20250529,17.55,17.95,17.53,17.89,17.6,0.29,1.6477,461019.62,821206.267
44,300251.SZ,20250528,17.76,17.79,17.51,17.6,17.72,-0.12,-0.6772,310957.05,547800.914
45,300251.SZ,20250527,17.75,18.0,17.68,17.72,17.79,-0.07,-0.3935,468608.24,835664.785
46,300251.SZ,20250526,17.45,17.82,17.45,17.79,17.48,0.31,1.7735,436407.48,770283.055
47,300251.SZ,20250523,17.65,17.83,17.48,17.48,17.65,-0.17,-0.9632,428805.94,757576.302
48,300251.SZ,20250522,17.83,18.04,17.64,17.65,17.9,-0.25,-1.3966,431284.38,767569.121
49,300251.SZ,20250521,17.88,17.95,17.77,17.9,17.97,-0.07,-0.3895,383976.24,686347.356
50,300251.SZ,20250520,17.83,17.99,17.6,17.97,18.39,-0.42,-2.2838,766552.05,1367996.942
