,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600830.SH,20250731,11.11,11.2,10.68,10.82,11.13,-0.31,-2.7853,220002.0,239774.638
1,600830.SH,20250730,11.22,11.29,10.98,11.13,11.31,-0.18,-1.5915,211242.47,234902.704
2,600830.SH,20250729,10.98,11.35,10.84,11.31,11.03,0.28,2.5385,339720.06,377846.237
3,600830.SH,20250728,10.96,11.07,10.85,11.03,11.03,0.0,0.0,197602.05,216726.682
4,600830.SH,20250725,11.2,11.34,11.01,11.03,11.23,-0.2,-1.7809,252411.0,280745.832
5,600830.SH,20250724,10.7,11.38,10.7,11.23,10.88,0.35,3.2169,428026.86,478391.777
6,600830.SH,20250723,11.06,11.39,10.8,10.88,10.99,-0.11,-1.0009,401100.3,445863.175
7,600830.SH,20250722,10.98,11.15,10.76,10.99,11.05,-0.06,-0.543,252354.37,275696.262
8,600830.SH,20250721,11.02,11.23,10.93,11.05,11.12,-0.07,-0.6295,244676.09,270970.851
9,600830.SH,20250718,11.2,11.55,11.07,11.12,11.39,-0.27,-2.3705,360411.19,404558.046
10,600830.SH,20250717,11.08,11.99,11.08,11.39,11.21,0.18,1.6057,680216.02,780853.563
11,600830.SH,20250716,10.57,11.58,10.4,11.21,10.72,0.49,4.5709,630795.66,693184.233
12,600830.SH,20250715,10.33,11.36,10.17,10.72,10.33,0.39,3.7754,559565.1,602970.716
13,600830.SH,20250714,10.66,10.78,10.27,10.33,10.77,-0.44,-4.0854,254211.44,264088.398
14,600830.SH,20250711,10.68,10.94,10.42,10.77,10.7,0.07,0.6542,384678.01,411574.872
15,600830.SH,20250710,10.6,11.04,10.5,10.7,10.62,0.08,0.7533,469411.12,506419.663
16,600830.SH,20250709,10.39,10.78,10.35,10.62,10.39,0.23,2.2137,538618.96,570181.113
17,600830.SH,20250708,10.12,10.45,10.05,10.39,10.2,0.19,1.8627,298029.01,307076.271
18,600830.SH,20250707,9.98,10.58,9.93,10.2,9.96,0.24,2.4096,297368.01,304087.184
19,600830.SH,20250704,9.72,10.2,9.55,9.96,9.74,0.22,2.2587,351105.35,348844.399
20,600830.SH,20250703,9.76,9.83,9.68,9.74,9.77,-0.03,-0.3071,138306.0,134776.309
21,600830.SH,20250702,10.02,10.02,9.76,9.77,10.04,-0.27,-2.6892,153820.0,151266.392
22,600830.SH,20250701,10.18,10.19,9.96,10.04,10.12,-0.08,-0.7905,159462.1,160041.803
23,600830.SH,20250630,10.26,10.29,10.05,10.12,10.23,-0.11,-1.0753,183003.0,185563.448
24,600830.SH,20250627,10.2,10.5,10.16,10.23,10.26,-0.03,-0.2924,294697.0,303893.716
25,600830.SH,20250626,10.34,10.43,10.21,10.26,10.27,-0.01,-0.0974,375703.57,387644.292
26,600830.SH,20250625,9.79,10.37,9.78,10.27,9.79,0.48,4.903,429877.17,437402.822
27,600830.SH,20250624,9.42,9.88,9.4,9.79,9.42,0.37,3.9278,195564.0,190075.981
28,600830.SH,20250623,9.13,9.48,9.12,9.42,9.26,0.16,1.7279,107207.1,100178.684
29,600830.SH,20250620,9.51,9.55,9.22,9.26,9.57,-0.31,-3.2393,142280.01,132727.853
30,600830.SH,20250619,9.98,10.0,9.5,9.57,10.03,-0.46,-4.5862,250564.0,242075.039
31,600830.SH,20250618,10.22,10.22,9.86,10.03,10.33,-0.3,-2.9042,292321.0,292840.625
32,600830.SH,20250617,9.86,10.45,9.82,10.33,9.86,0.47,4.7667,461908.0,469702.072
33,600830.SH,20250616,9.65,10.02,9.6,9.86,9.67,0.19,1.9648,164967.0,162205.401
34,600830.SH,20250613,9.92,9.97,9.61,9.67,10.01,-0.34,-3.3966,202353.0,197083.387
