,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600481.SH,20250804,6.13,6.23,5.92,6.02,6.13,-0.11,-1.7945,1883056.16,1139324.124
1,600481.SH,20250801,5.52,6.13,5.52,6.13,5.57,0.56,10.0539,2318602.75,1405468.028
2,600481.SH,20250731,5.69,5.8,5.53,5.57,5.81,-0.24,-4.1308,684954.96,385160.63
3,600481.SH,20250730,5.9,6.0,5.77,5.81,5.92,-0.11,-1.8581,598973.17,352212.112
4,600481.SH,20250729,5.72,5.96,5.68,5.92,5.73,0.19,3.3159,783127.79,456725.096
5,600481.SH,20250728,5.77,5.77,5.66,5.73,5.82,-0.09,-1.5464,452201.58,258391.755
6,600481.SH,20250725,5.91,6.03,5.79,5.82,5.91,-0.09,-1.5228,700360.75,413882.432
7,600481.SH,20250724,5.75,5.92,5.72,5.91,5.87,0.04,0.6814,770218.43,448625.664
8,600481.SH,20250723,6.11,6.14,5.85,5.87,6.09,-0.22,-3.6125,1285740.84,770125.49
9,600481.SH,20250722,5.69,6.14,5.66,6.09,5.75,0.34,5.913,1650883.81,979666.876
10,600481.SH,20250721,5.7,5.87,5.66,5.75,5.64,0.11,1.9504,1050357.37,605673.891
11,600481.SH,20250718,5.65,5.87,5.61,5.64,5.79,-0.15,-2.5907,1306859.88,745260.566
12,600481.SH,20250717,6.09,6.09,5.76,5.79,5.54,0.25,4.5126,2073650.29,1240120.359
13,600481.SH,20250716,5.45,5.55,5.37,5.54,5.49,0.05,0.9107,562336.42,307741.327
14,600481.SH,20250715,5.69,5.69,5.44,5.49,5.78,-0.29,-5.0173,913014.83,505629.226
15,600481.SH,20250714,5.67,5.85,5.65,5.78,5.73,0.05,0.8726,800871.03,460032.181
16,600481.SH,20250711,5.95,6.01,5.67,5.73,6.02,-0.29,-4.8173,1364828.66,789719.891
17,600481.SH,20250710,5.79,6.15,5.76,6.02,5.79,0.23,3.9724,2042394.18,1223330.23
18,600481.SH,20250709,5.71,6.17,5.66,5.79,5.87,-0.08,-1.3629,2260941.89,1316779.302
19,600481.SH,20250708,5.3,5.87,5.25,5.87,5.34,0.53,9.9251,2233259.11,1265602.14
20,600481.SH,20250707,5.23,5.38,5.21,5.34,5.33,0.01,0.1876,824494.94,437590.057
21,600481.SH,20250704,5.45,5.58,5.21,5.33,5.45,-0.12,-2.2018,1366847.25,727427.976
22,600481.SH,20250703,5.4,5.75,5.23,5.45,5.25,0.2,3.8095,2326995.76,1252119.233
23,600481.SH,20250702,4.78,5.25,4.78,5.25,4.77,0.48,10.0629,1598425.72,810592.315
24,600481.SH,20250701,4.83,4.85,4.72,4.77,4.82,-0.05,-1.0373,345488.0,164299.132
25,600481.SH,20250630,4.89,5.06,4.78,4.82,4.71,0.11,2.3355,628694.6,305918.291
26,600481.SH,20250627,4.66,4.77,4.65,4.71,4.67,0.04,0.8565,327069.0,154409.886
27,600481.SH,20250626,4.73,4.78,4.66,4.67,4.71,-0.04,-0.8493,389727.6,184073.85
28,600481.SH,20250625,4.68,4.72,4.64,4.71,4.69,0.02,0.4264,312286.52,145980.485
29,600481.SH,20250624,4.62,4.7,4.6,4.69,4.62,0.07,1.5152,356000.32,166192.324
30,600481.SH,20250623,4.63,4.63,4.5,4.62,4.67,-0.05,-1.0707,335139.51,152663.563
31,600481.SH,20250620,4.58,4.77,4.58,4.67,4.57,0.1,2.1882,422069.94,197791.94
32,600481.SH,20250619,4.6,4.69,4.55,4.57,4.63,-0.06,-1.2959,275101.68,126831.25
33,600481.SH,20250618,4.66,4.69,4.6,4.63,4.7,-0.07,-1.4894,264079.0,122335.503
34,600481.SH,20250617,4.61,4.75,4.57,4.7,4.61,0.09,1.9523,439397.85,205394.453
35,600481.SH,20250616,4.59,4.64,4.55,4.61,4.59,0.02,0.4357,262355.56,120712.612
36,600481.SH,20250613,4.6,4.73,4.59,4.59,4.7,-0.11,-2.3404,439559.54,203164.3
37,600481.SH,20250612,4.9,4.9,4.67,4.7,4.54,0.16,3.5242,937622.97,447207.503
38,600481.SH,20250611,4.51,4.67,4.49,4.54,4.5,0.04,0.8889,255913.28,117117.107
39,600481.SH,20250610,4.59,4.6,4.45,4.5,4.58,-0.08,-1.7467,214643.4,97096.719
40,600481.SH,20250609,4.51,4.59,4.5,4.58,4.51,0.07,1.5521,207967.05,94795.851
41,600481.SH,20250606,4.51,4.52,4.48,4.51,4.5,0.01,0.2222,107246.75,48268.197
42,600481.SH,20250605,4.51,4.53,4.48,4.5,4.53,-0.03,-0.6623,102435.27,46076.663
43,600481.SH,20250604,4.45,4.54,4.44,4.53,4.44,0.09,2.027,171239.0,77194.731
44,600481.SH,20250603,4.42,4.46,4.4,4.44,4.46,-0.02,-0.4484,117913.72,52245.881
45,600481.SH,20250530,4.56,4.56,4.46,4.46,4.56,-0.1,-2.193,165646.06,74300.421
46,600481.SH,20250529,4.48,4.56,4.48,4.56,4.47,0.09,2.0134,172537.1,78252.922
47,600481.SH,20250528,4.55,4.57,4.47,4.47,4.56,-0.09,-1.9737,143015.0,64365.187
48,600481.SH,20250527,4.5,4.58,4.48,4.56,4.54,0.02,0.4405,174902.0,79041.252
49,600481.SH,20250526,4.49,4.6,4.49,4.54,4.51,0.03,0.6652,149307.64,67755.196
50,600481.SH,20250523,4.53,4.65,4.5,4.51,4.57,-0.06,-1.3129,214831.16,98197.774
51,600481.SH,20250522,4.58,4.65,4.54,4.57,4.6,-0.03,-0.6522,200335.98,91838.564
52,600481.SH,20250521,4.62,4.65,4.58,4.6,4.63,-0.03,-0.6479,150678.38,69330.001
53,600481.SH,20250520,4.63,4.65,4.56,4.63,4.62,0.01,0.2165,162167.5,74803.411
54,600481.SH,20250519,4.6,4.62,4.52,4.62,4.6,0.02,0.4348,244289.6,111854.112
55,600481.SH,20250516,4.6,4.68,4.57,4.6,4.61,-0.01,-0.2169,230637.0,106671.02
56,600481.SH,20250515,4.72,4.73,4.6,4.61,4.75,-0.14,-2.9474,292560.0,135692.621
57,600481.SH,20250514,4.8,4.8,4.67,4.75,4.88,-0.13,-2.6639,589258.02,278486.995
58,600481.SH,20250513,4.76,5.14,4.72,4.88,4.68,0.2,4.2735,936006.76,461889.9
59,600481.SH,20250512,4.61,4.68,4.58,4.68,4.57,0.11,2.407,244466.0,113167.39
60,600481.SH,20250509,4.71,4.72,4.54,4.57,4.69,-0.12,-2.5586,260270.0,119456.85
61,600481.SH,20250508,4.57,4.72,4.54,4.69,4.58,0.11,2.4017,346356.29,161526.117
62,600481.SH,20250507,4.61,4.62,4.52,4.58,4.55,0.03,0.6593,301378.5,137541.029
63,600481.SH,20250506,4.39,4.55,4.39,4.55,4.39,0.16,3.6446,334402.02,150297.239
64,600481.SH,20250430,4.24,4.51,4.24,4.39,4.21,0.18,4.2755,478495.2,211364.333
65,600481.SH,20250429,4.28,4.34,4.2,4.21,4.29,-0.08,-1.8648,240624.2,102401.137
66,600481.SH,20250428,4.34,4.39,4.28,4.29,4.33,-0.04,-0.9238,226029.94,97555.185
67,600481.SH,20250425,4.32,4.42,4.31,4.33,4.32,0.01,0.2315,214841.0,93887.86
68,600481.SH,20250424,4.41,4.41,4.3,4.32,4.41,-0.09,-2.0408,210513.0,91431.814
69,600481.SH,20250423,4.42,4.49,4.38,4.41,4.41,0.0,0.0,226820.46,100543.632
