,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002261.SZ,20250725,31.58,32.6,31.43,32.4,31.23,1.17,3.7464,1603059.01,5139981.837
1,002261.SZ,20250724,30.69,31.26,30.68,31.23,30.93,0.3,0.9699,499893.56,1553671.284
2,002261.SZ,20250723,30.98,31.47,30.82,30.93,31.1,-0.17,-0.5466,608876.42,1895420.568
3,002261.SZ,20250722,31.67,31.67,31.0,31.1,31.75,-0.65,-2.0472,745448.19,2323811.597
4,002261.SZ,20250721,31.4,32.0,31.31,31.75,31.6,0.15,0.4747,769768.81,2437643.681
5,002261.SZ,20250718,31.65,32.14,31.5,31.6,32.28,-0.68,-2.1066,1228374.68,3899232.805
6,002261.SZ,20250717,30.54,33.58,30.34,32.28,30.65,1.63,5.3181,2270439.36,7290098.683
7,002261.SZ,20250716,31.35,31.36,30.54,30.65,30.99,-0.34,-1.0971,745477.64,2303547.774
8,002261.SZ,20250715,30.29,31.2,30.1,30.99,30.36,0.63,2.0751,1041500.28,3203597.907
9,002261.SZ,20250714,30.25,30.44,29.93,30.36,30.26,0.1,0.3305,485601.82,1464789.152
10,002261.SZ,20250711,29.91,30.5,29.54,30.26,29.88,0.38,1.2718,700175.29,2112094.629
11,002261.SZ,20250710,29.95,30.1,29.63,29.88,29.94,-0.06,-0.2004,381363.87,1138212.838
12,002261.SZ,20250709,30.38,30.5,29.86,29.94,30.37,-0.43,-1.4159,526286.04,1588997.261
13,002261.SZ,20250708,29.77,30.46,29.64,30.37,29.74,0.63,2.1184,597125.69,1801160.457
14,002261.SZ,20250707,29.86,30.07,29.6,29.74,30.07,-0.33,-1.0974,396395.87,1180257.955
15,002261.SZ,20250704,29.96,30.68,29.9,30.07,30.03,0.04,0.1332,581642.89,1764873.741
16,002261.SZ,20250703,29.9,30.26,29.9,30.03,30.02,0.01,0.0333,343494.36,1032710.816
17,002261.SZ,20250702,30.75,30.75,29.9,30.02,31.01,-0.99,-3.1925,627465.44,1899079.728
18,002261.SZ,20250701,30.88,31.48,30.41,31.01,30.95,0.06,0.1939,819122.48,2533252.927
19,002261.SZ,20250630,30.93,31.33,30.78,30.95,30.93,0.02,0.0647,679062.94,2103814.92
