,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603300.SH,20250725,12.5,12.5,11.85,11.94,12.58,-0.64,-5.0874,3606122.5,4345292.494
1,603300.SH,20250724,11.44,12.77,11.43,12.58,11.68,0.9,7.7055,5187698.26,6385162.786
2,603300.SH,20250723,12.1,12.59,11.67,11.68,11.56,0.12,1.0381,4672435.8,5664662.846
3,603300.SH,20250722,11.99,11.99,11.38,11.56,11.88,-0.32,-2.6936,2756812.3,3207860.124
4,603300.SH,20250721,11.96,12.24,11.6,11.88,11.78,0.1,0.8489,3062935.02,3659093.498
5,603300.SH,20250718,11.6,11.97,11.45,11.78,11.67,0.11,0.9426,3116043.43,3648748.629
6,603300.SH,20250717,10.99,11.85,10.86,11.67,11.12,0.55,4.946,3686542.07,4166432.121
7,603300.SH,20250716,11.49,11.88,11.08,11.12,11.0,0.12,1.0909,3697111.68,4219346.434
8,603300.SH,20250715,10.88,11.09,10.75,11.0,10.8,0.2,1.8519,2326081.03,2548201.871
9,603300.SH,20250714,10.95,11.11,10.73,10.8,10.87,-0.07,-0.644,1750700.76,1903332.788
10,603300.SH,20250711,10.63,11.35,10.47,10.87,10.43,0.44,4.2186,3373839.48,3690399.152
11,603300.SH,20250710,10.56,10.74,10.4,10.46,10.64,-0.18,-1.6917,1371901.73,1441061.519
12,603300.SH,20250709,10.85,11.03,10.59,10.64,10.93,-0.29,-2.6532,2017626.72,2168803.468
13,603300.SH,20250708,10.56,11.05,10.48,10.93,10.66,0.27,2.5328,2556491.64,2755487.644
14,603300.SH,20250707,10.45,10.78,10.41,10.66,10.29,0.37,3.5957,2132783.09,2265894.573
15,603300.SH,20250704,10.42,10.57,10.28,10.29,10.35,-0.06,-0.5797,1722429.99,1795322.54
16,603300.SH,20250703,10.42,10.53,10.3,10.35,10.42,-0.07,-0.6718,981742.23,1018299.353
17,603300.SH,20250702,10.67,10.73,10.34,10.42,10.7,-0.28,-2.6168,1513366.13,1588740.086
18,603300.SH,20250701,11.03,11.14,10.63,10.7,11.15,-0.45,-4.0359,2496550.26,2697470.496
19,603300.SH,20250630,10.98,11.35,10.97,11.15,11.05,0.1,0.905,2732301.01,3055179.036
20,603300.SH,20250627,11.03,11.31,10.84,11.05,10.97,0.08,0.7293,4130495.42,4580185.786
21,603300.SH,20250626,10.21,11.26,10.17,10.97,10.24,0.73,7.1289,5482398.7,5976206.567
22,603300.SH,20250625,10.12,10.33,10.03,10.24,10.13,0.11,1.0859,2315373.29,2358230.737
23,603300.SH,20250624,9.69,10.17,9.66,10.13,9.69,0.44,4.5408,2461696.02,2462974.222
24,603300.SH,20250623,9.25,9.88,9.09,9.69,9.76,-0.07,-0.7172,2162352.97,2032841.459
25,603300.SH,20250620,9.42,10.36,9.14,9.76,9.42,0.34,3.6093,2940052.77,2894529.1
26,603300.SH,20250619,9.58,9.78,9.41,9.42,9.71,-0.29,-2.9866,991272.34,950033.678
27,603300.SH,20250618,9.61,9.84,9.53,9.71,9.64,0.07,0.7261,999203.85,970222.626
28,603300.SH,20250617,9.77,9.77,9.6,9.64,9.78,-0.14,-1.4315,801686.95,773754.042
29,603300.SH,20250616,9.46,9.82,9.42,9.78,9.56,0.22,2.3013,1016153.96,981478.298
30,603300.SH,20250613,9.71,9.76,9.44,9.56,9.77,-0.21,-2.1494,1051491.78,1005627.44
31,603300.SH,20250612,9.92,10.03,9.76,9.77,9.97,-0.2,-2.006,1050851.8,1035397.181
32,603300.SH,20250611,9.93,10.04,9.86,9.97,10.0,-0.03,-0.3,732620.57,730182.198
33,603300.SH,20250610,10.33,10.35,9.9,10.0,10.29,-0.29,-2.8183,1340754.91,1348072.495
