,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300308.SZ,20250725,186.0,189.9,184.51,185.22,185.2,0.02,0.0108,287877.43,5368796.807
1,300308.SZ,20250724,190.5,192.96,181.67,185.2,186.18,-0.98,-0.5264,442080.06,8263192.06
2,300308.SZ,20250723,179.0,187.88,176.0,186.18,184.44,1.74,0.9434,405783.73,7395940.402
3,300308.SZ,20250722,187.1,197.1,181.4,184.44,187.95,-3.51,-1.8675,592912.85,11209847.411
4,300308.SZ,20250721,179.89,188.4,177.18,187.95,180.62,7.33,4.0582,596835.09,10909835.929
5,300308.SZ,20250718,181.18,192.01,179.0,180.62,176.85,3.77,2.1318,611562.21,11298766.458
6,300308.SZ,20250717,169.19,178.99,169.17,176.85,170.76,6.09,3.5664,604630.77,10555310.877
7,300308.SZ,20250716,179.8,181.97,169.67,170.76,174.81,-4.05,-2.3168,905851.77,15982905.351
8,300308.SZ,20250715,155.3,174.99,155.3,174.81,149.82,24.99,16.68,924064.24,15619206.714
9,300308.SZ,20250714,144.33,150.5,144.33,149.82,145.28,4.54,3.125,388531.91,5781039.353
10,300308.SZ,20250711,144.74,147.88,142.55,145.28,146.59,-1.31,-0.8936,310988.62,4513795.973
11,300308.SZ,20250710,146.52,148.68,142.0,146.59,145.3,1.29,0.8878,435403.97,6336658.699
12,300308.SZ,20250709,145.0,149.36,144.05,145.3,144.88,0.42,0.2899,415095.61,6085220.987
13,300308.SZ,20250708,134.76,145.26,133.82,144.88,135.15,9.73,7.1994,532241.12,7500377.252
14,300308.SZ,20250707,137.5,139.77,130.21,135.15,139.45,-4.3,-3.0835,575204.24,7722491.415
15,300308.SZ,20250704,143.11,145.18,138.55,139.45,142.26,-2.81,-1.9753,418744.79,5927014.308
16,300308.SZ,20250703,141.47,143.84,139.49,142.26,138.93,3.33,2.3969,383978.75,5430809.335
17,300308.SZ,20250702,142.5,142.6,138.13,138.93,145.3,-6.37,-4.384,365770.96,5109386.35
18,300308.SZ,20250701,143.59,146.78,142.75,145.3,145.86,-0.56,-0.3839,319591.41,4641124.102
19,300308.SZ,20250630,141.5,146.6,138.01,145.86,138.4,7.46,5.3902,752143.93,10740859.553
20,300308.SZ,20250627,129.17,140.27,126.56,138.4,129.7,8.7,6.7078,662778.72,8945449.942
21,300308.SZ,20250626,127.6,133.18,127.08,129.7,125.73,3.97,3.1576,599787.41,7803404.706
22,300308.SZ,20250625,127.0,128.69,123.2,125.73,125.25,0.48,0.3832,492457.12,6175859.556
23,300308.SZ,20250624,128.38,129.97,124.3,125.25,127.09,-1.84,-1.4478,450005.54,5693248.382
24,300308.SZ,20250623,127.3,129.33,122.68,127.09,129.5,-2.41,-1.861,535024.46,6766509.226
25,300308.SZ,20250620,130.0,131.18,124.77,129.5,128.3,1.2,0.9353,493005.23,6336169.527
26,300308.SZ,20250619,124.56,130.79,123.6,128.3,124.56,3.74,3.0026,625734.77,8012237.03
27,300308.SZ,20250618,118.51,125.6,116.1,125.06,119.36,5.7,4.7755,678263.42,8223181.235
28,300308.SZ,20250617,121.01,122.2,117.9,119.36,120.57,-1.21,-1.0036,358236.76,4277997.539
29,300308.SZ,20250616,116.92,123.45,116.9,120.57,116.65,3.92,3.3605,593698.56,7204021.603
30,300308.SZ,20250613,114.51,117.89,113.98,116.65,116.0,0.65,0.5603,474888.79,5533959.005
31,300308.SZ,20250612,107.1,119.2,107.0,116.0,107.98,8.02,7.4273,864868.99,10020896.638
32,300308.SZ,20250611,110.0,110.98,107.08,107.98,107.77,0.21,0.1949,343044.23,3727687.087
33,300308.SZ,20250610,108.1,109.73,106.61,107.77,108.55,-0.78,-0.7186,479186.71,5186746.23
34,300308.SZ,20250609,105.31,111.16,105.11,108.55,103.45,5.1,4.9299,726915.72,7850645.377
35,300308.SZ,20250606,102.0,104.45,101.25,103.45,102.88,0.57,0.554,468037.62,4834350.375
36,300308.SZ,20250605,97.3,103.58,96.5,102.88,97.3,5.58,5.7348,677680.48,6838039.805
37,300308.SZ,20250604,92.99,97.97,92.99,97.3,91.76,5.54,6.0375,611624.87,5901679.328
38,300308.SZ,20250603,92.5,93.22,91.75,91.76,93.55,-1.79,-1.9134,183330.1,1691460.257
