,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600276.SH,20250728,60.1,62.04,59.66,62.04,56.4,5.64,10.0,1630095.95,9943549.097
1,600276.SH,20250725,57.5,57.55,56.35,56.4,57.5,-1.1,-1.913,505394.23,2873987.055
2,600276.SH,20250724,57.44,57.98,56.95,57.5,57.13,0.37,0.6476,465834.15,2670846.698
3,600276.SH,20250723,57.2,58.08,56.87,57.13,57.41,-0.28,-0.4877,425295.11,2440208.239
4,600276.SH,20250722,58.0,58.85,57.2,57.41,58.0,-0.59,-1.0172,475570.25,2753253.571
5,600276.SH,20250721,58.5,58.8,57.68,58.0,58.76,-0.76,-1.2934,509441.85,2960736.582
6,600276.SH,20250718,58.21,59.86,57.9,58.76,57.73,1.03,1.7842,660985.65,3881474.081
7,600276.SH,20250717,56.9,57.9,56.84,57.73,57.22,0.51,0.8913,444146.28,2553187.389
8,600276.SH,20250716,57.65,58.9,57.04,57.22,57.22,0.0,0.0,398191.2,2293530.537
9,600276.SH,20250715,57.25,57.53,56.52,57.22,57.21,0.01,0.0175,436928.47,2491977.102
10,600276.SH,20250714,56.75,58.05,56.56,57.21,56.9,0.31,0.5448,473758.36,2714468.293
11,600276.SH,20250711,57.51,58.12,56.88,56.9,57.6,-0.7,-1.2153,658631.71,3779524.292
12,600276.SH,20250710,57.13,58.28,56.61,57.6,57.19,0.41,0.7169,903715.7,5204345.946
13,600276.SH,20250709,53.4,57.94,53.02,57.19,53.4,3.79,7.0974,1158211.69,6507788.433
14,600276.SH,20250708,52.69,53.69,52.5,53.4,52.65,0.75,1.4245,359263.15,1916547.623
15,600276.SH,20250707,53.38,53.59,52.56,52.65,53.26,-0.61,-1.1453,286387.94,1516132.786
16,600276.SH,20250704,52.61,53.79,52.6,53.26,52.47,0.79,1.5056,477923.12,2548289.616
17,600276.SH,20250703,52.26,52.58,51.81,52.47,52.25,0.22,0.4211,293678.18,1536828.863
18,600276.SH,20250702,52.4,53.44,52.1,52.25,52.46,-0.21,-0.4003,325712.23,1714632.081
19,600276.SH,20250701,51.89,52.74,51.8,52.46,51.9,0.56,1.079,397724.96,2084478.374
20,600276.SH,20250630,51.91,52.19,50.99,51.9,51.95,-0.05,-0.0962,445354.88,2292910.157
21,600276.SH,20250627,51.91,52.07,51.67,51.95,52.08,-0.13,-0.2496,287765.07,1492711.802
22,600276.SH,20250626,52.6,52.95,51.9,52.08,52.95,-0.87,-1.6431,392268.68,2050704.854
23,600276.SH,20250625,52.15,53.03,51.31,52.95,52.15,0.8,1.534,536481.96,2799316.482
24,600276.SH,20250624,52.09,52.5,51.73,52.15,51.96,0.19,0.3657,451035.39,2347206.997
25,600276.SH,20250623,51.68,52.18,51.2,51.96,51.76,0.2,0.3864,313281.06,1620281.115
26,600276.SH,20250620,51.75,52.33,51.63,51.76,51.58,0.18,0.349,240607.75,1249132.876
27,600276.SH,20250619,51.84,52.39,51.31,51.58,51.81,-0.23,-0.4439,373166.94,1930536.852
28,600276.SH,20250618,51.7,52.23,51.32,51.81,51.84,-0.03,-0.0579,334095.43,1728559.051
29,600276.SH,20250617,54.0,54.21,51.6,51.84,53.76,-1.92,-3.5714,695180.32,3648258.374
30,600276.SH,20250616,53.41,54.08,53.1,53.76,53.89,-0.13,-0.2412,392241.37,2100282.375
31,600276.SH,20250613,55.69,56.06,53.56,53.89,55.82,-1.93,-3.4575,660238.3,3593704.539
32,600276.SH,20250612,54.4,56.2,54.0,55.82,54.71,1.11,2.0289,493188.22,2730556.453
33,600276.SH,20250611,55.0,55.81,54.55,54.71,55.13,-0.42,-0.7618,377735.66,2080608.921
34,600276.SH,20250610,54.38,55.8,54.38,55.13,54.36,0.77,1.4165,480735.17,2654117.466
35,600276.SH,20250609,54.0,55.79,53.78,54.36,53.8,0.56,1.0409,656905.82,3607525.589
36,600276.SH,20250606,53.9,54.18,53.38,53.8,53.88,-0.08,-0.1485,344533.88,1849932.993
37,600276.SH,20250605,55.1,55.1,53.55,53.88,55.29,-1.41,-2.5502,495272.67,2675359.811
38,600276.SH,20250604,54.84,55.84,54.61,55.29,54.88,0.41,0.7471,368593.02,2038925.051
39,600276.SH,20250603,54.74,55.78,54.25,54.88,54.74,0.14,0.2558,434450.35,2397345.666
40,600276.SH,20250530,54.29,55.66,54.25,54.74,54.1,0.64,1.183,471421.6,2590435.177
41,600276.SH,20250529,54.15,54.59,53.86,54.1,54.25,-0.15,-0.2765,354852.76,1924548.694
42,600276.SH,20250528,53.59,54.93,53.33,54.25,53.42,0.83,1.5537,358049.83,1943962.412
43,600276.SH,20250527,53.22,54.09,53.13,53.42,53.35,0.07,0.1312,360323.48,1930051.269
44,600276.SH,20250526,54.2,54.63,53.06,53.35,54.5,-1.15,-2.1101,532284.37,2850955.759
45,600276.SH,20250523,55.9,56.0,54.3,54.5,55.4,-0.9,-1.6245,541840.27,2981192.924
46,600276.SH,20250522,56.0,56.36,55.16,55.6,55.94,-0.34,-0.6078,413146.29,2298821.74
47,600276.SH,20250521,54.28,56.5,54.03,55.94,54.45,1.49,2.7365,612403.49,3398156.91
48,600276.SH,20250520,54.29,55.15,53.79,54.45,53.45,1.0,1.8709,593356.91,3233612.042
49,600276.SH,20250519,53.8,54.33,53.05,53.45,53.85,-0.4,-0.7428,350190.68,1875209.002
50,600276.SH,20250516,53.49,54.0,52.9,53.85,53.69,0.16,0.298,382176.6,2047406.426
51,600276.SH,20250515,52.9,53.95,52.7,53.69,52.9,0.79,1.4934,533614.59,2853103.03
52,600276.SH,20250514,51.02,53.25,51.01,52.9,51.23,1.67,3.2598,626346.9,3280790.285
53,600276.SH,20250513,51.19,52.23,50.88,51.23,50.69,0.54,1.0653,519132.33,2667979.498
54,600276.SH,20250512,52.0,52.0,50.2,50.69,52.81,-2.12,-4.0144,843912.22,4279425.861
55,600276.SH,20250509,51.56,52.99,51.45,52.81,51.56,1.25,2.4244,586037.14,3078537.82
56,600276.SH,20250508,51.22,51.73,51.03,51.56,51.51,0.05,0.0971,290148.12,1493108.281
57,600276.SH,20250507,52.1,52.25,51.01,51.51,51.0,0.51,1.0,397287.94,2044498.617
58,600276.SH,20250506,52.1,52.18,50.73,51.0,51.1,-0.1,-0.1957,385439.45,1971965.956
59,600276.SH,20250430,49.45,51.36,49.3,51.1,49.6,1.5,3.0242,429338.48,2173618.447
60,600276.SH,20250429,49.71,49.73,48.88,49.6,49.97,-0.37,-0.7404,346669.88,1708826.486
61,600276.SH,20250428,49.68,50.15,49.0,49.97,50.27,-0.3,-0.5968,396210.32,1969933.552
62,600276.SH,20250425,51.68,52.0,49.97,50.27,51.13,-0.86,-1.682,524329.14,2660676.971
63,600276.SH,20250424,50.97,51.72,50.42,51.13,51.09,0.04,0.0783,336077.41,1721477.004
64,600276.SH,20250423,50.96,51.45,50.62,51.09,50.97,0.12,0.2354,385430.44,1964625.809
65,600276.SH,20250422,49.04,51.3,49.04,50.97,49.17,1.8,3.6608,617891.98,3116791.043
66,600276.SH,20250421,47.7,49.4,47.63,49.17,48.0,1.17,2.4375,370680.01,1811287.012
67,600276.SH,20250418,48.58,48.92,47.86,48.0,48.78,-0.78,-1.599,253301.79,1217785.121
68,600276.SH,20250417,48.54,48.87,48.32,48.78,48.9,-0.12,-0.2454,303900.4,1477059.115
69,600276.SH,20250416,48.4,48.9,47.36,48.9,48.27,0.63,1.3052,455344.14,2184411.134
70,600276.SH,20250415,48.6,48.93,47.92,48.27,48.87,-0.6,-1.2277,326288.85,1571241.599
71,600276.SH,20250414,48.38,50.0,48.1,48.87,48.38,0.49,1.0128,571834.42,2811326.097
72,600276.SH,20250411,48.16,48.68,47.8,48.38,48.5,-0.12,-0.2474,425797.99,2053266.781
73,600276.SH,20250410,48.97,49.09,47.86,48.5,48.22,0.28,0.5807,731712.6,3541702.205
74,600276.SH,20250409,47.73,48.22,45.86,48.22,48.7,-0.48,-0.9856,975199.51,4574095.268
75,600276.SH,20250408,48.8,49.29,47.26,48.7,48.7,0.0,0.0,987645.78,4739094.856
76,600276.SH,20250407,48.8,49.85,46.76,48.7,51.04,-2.34,-4.5846,1155033.05,5580749.462
77,600276.SH,20250403,50.41,51.6,50.41,51.04,50.85,0.19,0.3736,517858.46,2643033.087
78,600276.SH,20250402,51.32,51.76,50.66,50.85,51.8,-0.95,-1.834,631878.82,3230471.821
79,600276.SH,20250401,49.2,52.5,48.91,51.8,49.2,2.6,5.2846,1359062.8,6963773.597
80,600276.SH,20250331,48.98,50.08,48.85,49.2,48.61,0.59,1.2137,783165.91,3863528.326
81,600276.SH,20250328,48.39,49.53,48.39,48.61,48.39,0.22,0.4546,772998.09,3782798.004
82,600276.SH,20250327,46.08,48.42,45.6,48.39,46.23,2.16,4.6723,868632.07,4127696.681
83,600276.SH,20250326,46.2,46.94,46.07,46.23,44.87,1.36,3.031,611035.93,2832596.084
84,600276.SH,20250325,44.47,45.02,44.23,44.87,44.35,0.52,1.1725,229105.0,1026660.592
85,600276.SH,20250324,44.86,45.04,44.2,44.35,44.85,-0.5,-1.1148,327075.94,1454999.354
86,600276.SH,20250321,46.4,46.63,44.83,44.85,46.63,-1.78,-3.8173,541538.18,2458827.778
87,600276.SH,20250320,47.2,47.47,46.48,46.63,47.29,-0.66,-1.3956,325187.57,1521454.257
88,600276.SH,20250319,46.52,48.12,46.3,47.29,46.5,0.79,1.6989,485161.79,2295409.175
89,600276.SH,20250318,46.88,47.48,46.42,46.5,46.48,0.02,0.043,308309.46,1443933.601
90,600276.SH,20250317,47.32,47.35,46.38,46.48,46.54,-0.06,-0.1289,277430.95,1295638.303
91,600276.SH,20250314,45.12,46.87,44.88,46.54,45.03,1.51,3.3533,573206.76,2648874.641
92,600276.SH,20250313,45.05,45.28,44.77,45.03,45.0,0.03,0.0667,243348.95,1095003.467
93,600276.SH,20250312,45.38,45.79,44.95,45.0,45.34,-0.34,-0.7499,339551.47,1533371.103
94,600276.SH,20250311,45.05,45.49,44.95,45.34,45.49,-0.15,-0.3297,291535.12,1317152.158
95,600276.SH,20250310,45.82,46.16,45.0,45.49,45.68,-0.19,-0.4159,343605.56,1561460.747
96,600276.SH,20250307,46.4,46.4,45.52,45.68,46.52,-0.84,-1.8057,336614.4,1544840.662
97,600276.SH,20250306,46.3,46.86,46.05,46.52,45.98,0.54,1.1744,331389.15,1539946.176
98,600276.SH,20250305,45.86,46.12,45.46,45.98,45.86,0.12,0.2617,252669.65,1157331.477
99,600276.SH,20250304,45.81,46.09,45.38,45.86,45.92,-0.06,-0.1307,243336.71,1113598.159
100,600276.SH,20250303,45.95,46.81,45.77,45.92,45.96,-0.04,-0.087,318945.54,1476382.971
101,600276.SH,20250228,47.71,48.1,45.81,45.96,47.91,-1.95,-4.0701,491615.19,2294571.489
102,600276.SH,20250227,47.4,48.36,47.19,47.91,47.55,0.36,0.7571,369081.48,1768169.581
103,600276.SH,20250226,47.6,47.74,46.95,47.55,47.37,0.18,0.38,328112.8,1551997.435
104,600276.SH,20250225,47.64,48.25,47.17,47.37,48.09,-0.72,-1.4972,354331.99,1689640.415
105,600276.SH,20250224,48.4,48.65,47.6,48.09,48.28,-0.19,-0.3935,533080.63,2562457.64
106,600276.SH,20250221,46.7,48.48,46.53,48.28,46.5,1.78,3.828,975118.16,4658378.219
107,600276.SH,20250220,44.75,46.98,44.75,46.5,44.71,1.79,4.0036,854057.51,3962875.924
108,600276.SH,20250219,44.74,45.18,44.2,44.71,44.82,-0.11,-0.2454,367611.03,1642055.731
109,600276.SH,20250218,45.31,45.77,44.66,44.82,45.26,-0.44,-0.9722,350219.47,1582024.379
110,600276.SH,20250217,45.8,46.31,44.95,45.26,45.5,-0.24,-0.5275,557653.26,2543137.861
111,600276.SH,20250214,44.62,45.77,44.56,45.5,44.64,0.86,1.9265,522174.34,2363013.539
112,600276.SH,20250213,44.3,45.06,44.06,44.64,44.44,0.2,0.45,378625.24,1692124.022
113,600276.SH,20250212,44.2,44.55,44.02,44.44,44.19,0.25,0.5657,251757.38,1113067.394
114,600276.SH,20250211,45.0,45.1,44.05,44.19,44.88,-0.69,-1.5374,310678.3,1376208.094
115,600276.SH,20250210,45.5,45.5,44.67,44.88,45.29,-0.41,-0.9053,378892.46,1702769.263
116,600276.SH,20250207,44.36,46.33,44.0,45.29,44.36,0.93,2.0965,505422.35,2283393.395
117,600276.SH,20250206,44.13,44.55,43.67,44.36,44.01,0.35,0.7953,252177.2,1113529.253
118,600276.SH,20250205,44.67,44.8,43.87,44.01,44.65,-0.64,-1.4334,274406.78,1209865.781
119,600276.SH,20250127,44.8,45.18,44.58,44.65,44.64,0.01,0.0224,193067.71,864900.093
120,600276.SH,20250124,43.87,45.15,43.82,44.64,43.96,0.68,1.5469,350460.72,1569811.205
121,600276.SH,20250123,44.55,44.82,43.77,43.96,44.43,-0.47,-1.0578,286082.25,1264462.646
122,600276.SH,20250122,45.03,45.24,44.24,44.43,45.13,-0.7,-1.5511,210750.95,939501.099
123,600276.SH,20250121,44.85,45.3,44.55,45.13,44.52,0.61,1.3702,353980.18,1593272.36
124,600276.SH,20250120,43.29,45.36,43.28,44.52,42.84,1.68,3.9216,558602.98,2490393.185
125,600276.SH,20250117,42.5,43.08,42.44,42.84,42.9,-0.06,-0.1399,200612.2,857835.007
126,600276.SH,20250116,44.08,44.15,42.86,42.9,43.88,-0.98,-2.2334,310157.71,1344908.224
127,600276.SH,20250115,44.26,44.28,43.66,43.88,44.29,-0.41,-0.9257,184964.57,810779.951
128,600276.SH,20250114,42.81,44.41,42.81,44.29,42.81,1.48,3.4571,337755.03,1481294.682
129,600276.SH,20250113,42.51,43.17,42.4,42.81,42.67,0.14,0.3281,191129.33,819457.43
130,600276.SH,20250110,43.06,43.41,42.53,42.67,43.08,-0.41,-0.9517,265751.59,1138717.521
131,600276.SH,20250109,43.58,43.87,43.06,43.08,43.55,-0.47,-1.0792,257767.64,1116825.881
132,600276.SH,20250108,44.05,44.18,42.95,43.55,44.04,-0.49,-1.1126,350327.42,1524946.448
133,600276.SH,20250107,45.05,45.09,44.01,44.04,45.01,-0.97,-2.1551,257421.75,1139218.012
134,600276.SH,20250106,44.75,45.11,44.38,45.01,44.36,0.65,1.4653,301481.16,1351231.04
135,600276.SH,20250103,45.0,45.17,44.16,44.36,44.95,-0.59,-1.3126,273873.2,1223704.155
136,600276.SH,20250102,45.88,46.1,44.7,44.95,45.9,-0.95,-2.0697,348132.41,1575496.086
137,600276.SH,20241231,46.13,46.57,45.85,45.9,46.14,-0.24,-0.5202,388165.93,1793640.701
138,600276.SH,20241230,46.29,46.76,46.05,46.14,46.1,0.04,0.0868,256266.85,1186680.455
139,600276.SH,20241227,46.2,46.36,45.9,46.1,46.11,-0.01,-0.0217,212505.38,980779.073
140,600276.SH,20241226,46.5,46.54,45.76,46.11,46.62,-0.51,-1.094,255827.87,1178284.148
141,600276.SH,20241225,46.56,47.0,46.33,46.62,46.33,0.29,0.6259,315257.66,1472155.113
142,600276.SH,20241224,45.85,46.66,45.78,46.33,45.85,0.48,1.0469,293991.09,1362414.863
143,600276.SH,20241223,46.25,46.33,45.51,45.85,46.25,-0.4,-0.8649,361926.84,1660614.929
144,600276.SH,20241220,46.54,46.88,46.22,46.25,46.54,-0.29,-0.6231,260732.76,1212975.576
145,600276.SH,20241219,46.18,46.66,45.88,46.54,46.59,-0.05,-0.1073,217460.77,1007124.998
146,600276.SH,20241218,46.7,47.05,46.53,46.59,46.5,0.09,0.1935,247139.65,1154970.052
147,600276.SH,20241217,46.05,46.97,45.9,46.5,46.07,0.43,0.9334,315874.86,1470663.476
148,600276.SH,20241216,46.58,46.58,45.8,46.07,46.59,-0.52,-1.1161,354079.12,1630463.503
149,600276.SH,20241213,47.8,47.91,46.56,46.59,48.04,-1.45,-3.0183,650777.16,3061019.957
150,600276.SH,20241212,48.15,48.15,47.6,48.04,48.15,-0.11,-0.2285,361608.92,1732532.838
151,600276.SH,20241211,47.86,48.17,47.51,48.15,48.13,0.02,0.0416,429448.59,2056039.72
152,600276.SH,20241210,50.25,50.25,47.61,48.13,49.38,-1.25,-2.5314,1022100.21,4957092.802
153,600276.SH,20241209,49.98,50.09,49.06,49.38,49.53,-0.15,-0.3028,276613.58,1368832.175
154,600276.SH,20241206,48.95,49.8,48.84,49.53,48.95,0.58,1.1849,342291.1,1688375.559
