,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002298.SZ,20250729,7.51,8.05,7.35,7.89,7.53,0.36,4.7809,1847043.1,1434397.857
1,002298.SZ,20250728,7.69,8.07,7.52,7.53,7.58,-0.05,-0.6596,2251812.71,1745017.126
2,002298.SZ,20250725,7.12,7.58,7.12,7.58,6.89,0.69,10.0145,758133.33,565753.737
3,002298.SZ,20250724,6.76,6.89,6.76,6.89,6.81,0.08,1.1747,369051.38,252237.812
4,002298.SZ,20250723,6.95,6.98,6.79,6.81,6.96,-0.15,-2.1552,536316.78,369037.171
5,002298.SZ,20250722,7.08,7.09,6.93,6.96,7.12,-0.16,-2.2472,616949.79,430678.187
6,002298.SZ,20250721,7.1,7.14,7.03,7.12,7.13,-0.01,-0.1403,624798.48,442700.248
7,002298.SZ,20250718,6.93,7.38,6.93,7.13,6.93,0.2,2.886,987840.0,705521.621
8,002298.SZ,20250717,6.92,6.97,6.86,6.93,6.98,-0.05,-0.7163,500971.3,345956.384
9,002298.SZ,20250716,7.14,7.17,6.93,6.98,7.06,-0.08,-1.1331,905362.0,636557.774
10,002298.SZ,20250715,6.86,7.13,6.68,7.06,6.87,0.19,2.7656,1199557.55,829325.734
11,002298.SZ,20250714,6.79,6.95,6.77,6.87,6.79,0.08,1.1782,530979.79,365027.602
12,002298.SZ,20250711,6.8,6.81,6.71,6.79,6.79,0.0,0.0,356288.0,241378.045
13,002298.SZ,20250710,6.81,6.84,6.73,6.79,6.84,-0.05,-0.731,434997.0,294773.941
14,002298.SZ,20250709,6.87,6.96,6.82,6.84,6.89,-0.05,-0.7257,581974.98,400399.589
15,002298.SZ,20250708,6.98,7.02,6.82,6.89,6.88,0.01,0.1453,880042.19,606937.659
16,002298.SZ,20250707,6.66,6.92,6.63,6.88,6.69,0.19,2.8401,804977.8,547479.085
17,002298.SZ,20250704,6.71,6.83,6.65,6.69,6.7,-0.01,-0.1493,619171.0,417096.142
18,002298.SZ,20250703,6.64,6.71,6.63,6.7,6.67,0.03,0.4498,380990.0,254498.441
19,002298.SZ,20250702,6.73,6.75,6.62,6.67,6.77,-0.1,-1.4771,496527.07,331164.913
20,002298.SZ,20250701,6.78,6.87,6.7,6.77,6.79,-0.02,-0.2946,649331.61,439969.075
21,002298.SZ,20250630,6.74,6.84,6.66,6.79,6.7,0.09,1.3433,706075.0,477541.25
22,002298.SZ,20250627,6.81,6.86,6.67,6.7,6.82,-0.12,-1.7595,951105.28,639319.143
23,002298.SZ,20250626,6.61,7.25,6.53,6.82,6.67,0.15,2.2489,1837493.84,1261333.853
24,002298.SZ,20250625,6.43,6.74,6.37,6.67,6.43,0.24,3.7325,1516764.93,997967.693
25,002298.SZ,20250624,6.31,6.46,6.3,6.43,6.33,0.1,1.5798,572432.0,367086.203
26,002298.SZ,20250623,6.11,6.43,6.11,6.33,6.2,0.13,2.0968,586567.4,368681.958
27,002298.SZ,20250620,6.28,6.34,6.18,6.2,6.28,-0.08,-1.2739,484530.86,302655.143
28,002298.SZ,20250619,6.51,6.52,6.25,6.28,6.53,-0.25,-3.8285,786450.72,500053.879
29,002298.SZ,20250618,6.53,6.6,6.43,6.53,6.57,-0.04,-0.6088,781705.0,508660.183
30,002298.SZ,20250617,6.61,6.66,6.46,6.57,6.8,-0.23,-3.3824,1222695.25,799232.904
31,002298.SZ,20250616,6.72,6.87,6.6,6.8,6.75,0.05,0.7407,1067779.86,723244.102
32,002298.SZ,20250613,7.1,7.17,6.7,6.75,7.23,-0.48,-6.639,1694085.93,1161074.599
33,002298.SZ,20250612,7.5,7.61,7.17,7.23,7.75,-0.52,-6.7097,2161413.85,1573938.778
34,002298.SZ,20250611,8.21,8.57,7.62,7.75,8.45,-0.7,-8.284,2824652.5,2293132.742
35,002298.SZ,20250610,7.81,8.45,7.81,8.45,7.68,0.77,10.026,3243297.27,2692410.454
36,002298.SZ,20250609,7.85,8.22,7.59,7.68,7.95,-0.27,-3.3962,2922213.54,2285473.331
37,002298.SZ,20250606,7.95,7.95,7.62,7.95,7.23,0.72,9.9585,1269498.77,1004669.556
38,002298.SZ,20250605,7.23,7.23,7.23,7.23,6.57,0.66,10.0457,245037.67,177162.235
39,002298.SZ,20250604,5.99,6.57,5.98,6.57,5.97,0.6,10.0503,551680.01,353034.07
40,002298.SZ,20250603,5.94,6.08,5.94,5.97,5.99,-0.02,-0.3339,391155.0,233954.813
41,002298.SZ,20250530,6.17,6.25,5.98,5.99,6.18,-0.19,-3.0744,581011.0,353116.581
42,002298.SZ,20250529,5.95,6.19,5.9,6.18,5.95,0.23,3.8655,774735.66,473174.515
43,002298.SZ,20250528,6.02,6.06,5.91,5.95,6.06,-0.11,-1.8152,462618.0,276500.363
