,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,301357.SZ,20250729,80.21,89.9,80.21,87.36,81.55,5.81,7.1245,118880.12,1025644.255
1,301357.SZ,20250728,78.04,85.6,77.81,81.55,78.6,2.95,3.7532,73312.69,602980.933
2,301357.SZ,20250725,81.0,81.61,78.5,78.6,82.04,-3.44,-4.1931,56786.75,449861.428
3,301357.SZ,20250724,80.01,82.04,78.01,82.04,81.12,0.92,1.1341,71402.14,575441.48
4,301357.SZ,20250723,80.0,84.58,80.0,81.12,90.08,-8.96,-9.9467,94219.33,773179.41
5,301357.SZ,20250722,82.01,95.61,81.61,90.08,83.02,7.06,8.504,129215.64,1156007.395
6,301357.SZ,20250721,81.1,85.57,81.1,83.02,83.61,-0.59,-0.7057,70184.6,584727.995
7,301357.SZ,20250718,83.5,87.8,80.6,83.61,85.47,-1.86,-2.1762,103067.86,863721.44
8,301357.SZ,20250717,81.0,86.65,80.01,85.47,80.72,4.75,5.8845,115038.62,965855.974
9,301357.SZ,20250716,75.99,83.45,73.9,80.72,75.73,4.99,6.5892,99961.21,786709.751
10,301357.SZ,20250715,76.13,79.18,74.7,75.73,77.27,-1.54,-1.993,49871.63,378850.656
11,301357.SZ,20250714,76.13,79.18,74.52,77.27,76.91,0.36,0.4681,57875.65,446739.905
12,301357.SZ,20250711,73.13,78.49,73.1,76.91,74.32,2.59,3.4849,78580.31,596453.403
13,301357.SZ,20250710,79.0,79.6,73.84,74.32,82.88,-8.56,-10.3282,91902.4,698252.861
14,301357.SZ,20250709,84.03,89.4,82.4,82.88,84.87,-1.99,-2.3448,103422.97,885960.696
15,301357.SZ,20250708,83.77,87.44,81.6,84.87,84.0,0.87,1.0357,96056.17,809784.077
16,301357.SZ,20250707,79.2,84.5,77.1,84.0,80.0,4.0,5.0,96102.45,787124.633
17,301357.SZ,20250704,78.2,82.25,75.7,80.0,80.19,-0.19,-0.2369,84316.36,661752.07
18,301357.SZ,20250703,78.38,83.15,78.31,80.19,77.99,2.2,2.8209,94140.16,756889.047
19,301357.SZ,20250702,82.88,84.6,76.08,77.99,88.06,-10.07,-11.4354,112867.97,907648.277
20,301357.SZ,20250701,89.61,100.46,83.88,88.06,95.46,-7.4,-7.7519,157046.75,1403605.594
21,301357.SZ,20250630,77.88,96.21,76.33,95.46,80.5,14.96,18.5839,164795.8,1425101.806
22,301357.SZ,20250627,69.0,82.6,67.0,80.5,70.01,10.49,14.9836,168105.13,1261005.247
