,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002550.SZ,20250725,11.3,11.59,11.17,11.26,11.23,0.03,0.2671,830756.92,943686.027
1,002550.SZ,20250724,11.4,11.6,11.16,11.23,11.39,-0.16,-1.4047,943159.0,1067735.582
2,002550.SZ,20250723,11.33,11.67,11.18,11.39,11.58,-0.19,-1.6408,1140417.89,1304322.522
3,002550.SZ,20250722,12.0,12.3,11.53,11.58,12.27,-0.69,-5.6235,1713482.45,2030086.359
4,002550.SZ,20250721,11.77,12.75,11.51,12.27,11.97,0.3,2.5063,1864481.85,2263405.839
5,002550.SZ,20250718,11.22,12.38,11.05,11.97,11.38,0.59,5.1845,2067769.93,2406988.926
6,002550.SZ,20250717,10.78,11.76,10.7,11.38,10.69,0.69,6.4546,2016468.09,2278777.036
7,002550.SZ,20250716,9.74,10.69,9.6,10.69,9.72,0.97,9.9794,1378416.04,1420909.172
8,002550.SZ,20250715,9.49,9.9,9.33,9.72,9.49,0.23,2.4236,1244991.0,1195017.041
9,002550.SZ,20250714,9.39,9.67,9.35,9.49,9.45,0.04,0.4233,796137.24,754493.569
10,002550.SZ,20250711,9.39,9.74,9.33,9.45,9.51,-0.06,-0.6309,1314409.94,1249024.671
11,002550.SZ,20250710,8.89,9.78,8.88,9.51,8.89,0.62,6.9741,1931783.28,1843603.369
12,002550.SZ,20250709,8.91,9.08,8.77,8.89,9.03,-0.14,-1.5504,647361.82,577180.09
13,002550.SZ,20250708,9.0,9.65,8.93,9.03,8.89,0.14,1.5748,941337.07,861401.265
14,002550.SZ,20250707,9.17,9.32,8.88,8.89,9.2,-0.31,-3.3696,918954.86,831578.587
15,002550.SZ,20250704,9.35,9.76,9.17,9.2,9.38,-0.18,-1.919,1111799.78,1040445.051
16,002550.SZ,20250703,8.92,9.56,8.85,9.38,9.03,0.35,3.876,1220191.5,1137396.287
17,002550.SZ,20250702,8.85,9.26,8.8,9.03,9.01,0.02,0.222,1258332.06,1140035.43
18,002550.SZ,20250701,8.41,9.19,8.39,9.01,8.4,0.61,7.2619,1787938.1,1562032.181
19,002550.SZ,20250630,8.4,8.5,8.17,8.4,8.48,-0.08,-0.9434,690147.89,574437.785
20,002550.SZ,20250627,8.5,8.58,8.37,8.48,8.58,-0.1,-1.1655,560395.0,475514.455
21,002550.SZ,20250626,8.48,8.61,8.33,8.58,8.61,-0.03,-0.3484,806498.01,682233.729
22,002550.SZ,20250625,8.91,8.91,8.5,8.61,8.92,-0.31,-3.4753,953178.38,825506.352
23,002550.SZ,20250624,8.74,8.94,8.57,8.92,8.71,0.21,2.411,1122625.2,979757.575
24,002550.SZ,20250623,8.43,8.95,8.29,8.71,8.63,0.08,0.927,1204948.09,1040139.758
25,002550.SZ,20250620,8.58,8.83,8.4,8.63,8.45,0.18,2.1302,1193812.06,1025968.735
26,002550.SZ,20250619,8.33,8.58,8.2,8.45,8.54,-0.09,-1.0539,1072028.1,901600.247
27,002550.SZ,20250618,8.61,8.73,8.22,8.54,9.08,-0.54,-5.9471,1432031.02,1207130.545
28,002550.SZ,20250617,9.6,9.77,8.72,9.08,9.43,-0.35,-3.7116,2048203.85,1888411.591
29,002550.SZ,20250616,9.92,9.92,9.21,9.43,10.23,-0.8,-7.8201,2109268.39,1984657.785
30,002550.SZ,20250613,9.71,10.23,9.54,10.23,9.3,0.93,10.0,2442799.76,2456435.019
31,002550.SZ,20250612,9.02,9.64,8.73,9.3,8.76,0.54,6.1644,1946641.99,1813500.553
32,002550.SZ,20250611,8.86,8.86,8.45,8.76,8.84,-0.08,-0.905,1147359.36,992160.547
33,002550.SZ,20250610,8.77,8.88,8.35,8.84,8.42,0.42,4.9881,1556255.58,1331541.871
34,002550.SZ,20250609,8.28,8.74,8.2,8.42,8.49,-0.07,-0.8245,1575671.03,1335475.538
35,002550.SZ,20250606,8.24,8.49,8.0,8.49,8.22,0.27,3.2847,1519052.86,1253419.28
36,002550.SZ,20250605,8.6,8.79,8.12,8.22,9.01,-0.79,-8.768,1904279.6,1590127.578
37,002550.SZ,20250604,8.7,9.38,8.35,9.01,8.54,0.47,5.5035,2783443.33,2434840.863
38,002550.SZ,20250603,7.76,8.54,7.7,8.54,7.76,0.78,10.0515,1629662.86,1365915.083
39,002550.SZ,20250530,7.2,7.9,7.18,7.76,7.18,0.58,8.078,1898777.37,1473305.008
40,002550.SZ,20250529,6.85,7.34,6.67,7.18,6.95,0.23,3.3094,1620584.01,1143810.978
41,002550.SZ,20250528,6.43,7.07,6.38,7.07,6.43,0.64,9.9533,848141.35,579222.516
42,002550.SZ,20250527,6.24,6.46,6.21,6.43,6.26,0.17,2.7157,457281.0,291181.408
43,002550.SZ,20250526,6.51,6.52,6.22,6.26,6.61,-0.35,-5.295,584322.34,369763.729
44,002550.SZ,20250523,6.36,6.84,6.31,6.61,6.35,0.26,4.0945,719109.34,475619.591
45,002550.SZ,20250522,6.37,6.59,6.32,6.35,6.37,-0.02,-0.314,446699.0,285701.074
46,002550.SZ,20250521,6.14,6.47,6.11,6.37,6.14,0.23,3.7459,594673.63,373145.646
47,002550.SZ,20250520,5.98,6.18,5.97,6.14,5.99,0.15,2.5042,316257.0,193540.773
48,002550.SZ,20250519,6.06,6.08,5.89,5.99,6.08,-0.09,-1.4803,224769.0,133978.248
49,002550.SZ,20250516,5.95,6.09,5.91,6.08,5.96,0.12,2.0134,235927.0,142047.381
50,002550.SZ,20250515,5.94,6.0,5.88,5.96,5.95,0.01,0.1681,148802.0,88441.514
51,002550.SZ,20250514,6.02,6.03,5.9,5.95,6.02,-0.07,-1.1628,166199.0,98675.504
52,002550.SZ,20250513,6.0,6.05,5.97,6.02,5.99,0.03,0.5008,205022.0,123355.311
53,002550.SZ,20250512,6.0,6.03,5.89,5.99,6.0,-0.01,-0.1667,176980.0,105390.259
54,002550.SZ,20250509,6.0,6.06,5.97,6.0,6.0,0.0,0.0,119467.16,71870.55
55,002550.SZ,20250508,6.06,6.07,6.0,6.0,6.04,-0.04,-0.6623,172483.0,103996.346
56,002550.SZ,20250507,6.11,6.15,6.02,6.04,6.08,-0.04,-0.6579,187527.0,113884.775
57,002550.SZ,20250506,6.11,6.15,6.03,6.08,6.08,0.0,0.0,260978.0,158355.003
58,002550.SZ,20250430,6.07,6.13,6.03,6.08,6.08,0.0,0.0,156074.0,94679.539
59,002550.SZ,20250429,5.99,6.09,5.96,6.08,5.99,0.09,1.5025,187910.06,113472.111
60,002550.SZ,20250428,6.01,6.05,5.92,5.99,6.02,-0.03,-0.4983,176718.01,105750.338
61,002550.SZ,20250425,6.2,6.21,5.98,6.02,6.21,-0.19,-3.0596,370197.0,223987.213
62,002550.SZ,20250424,6.05,6.33,6.03,6.21,6.05,0.16,2.6446,404218.0,250937.416
63,002550.SZ,20250423,6.15,6.24,6.04,6.05,6.12,-0.07,-1.1438,282249.0,173034.791
64,002550.SZ,20250422,6.01,6.18,6.0,6.12,6.04,0.08,1.3245,364072.34,221993.17
65,002550.SZ,20250421,5.97,6.08,5.91,6.04,5.87,0.17,2.8961,442480.0,265105.111
66,002550.SZ,20250418,5.78,5.89,5.71,5.87,5.79,0.08,1.3817,150423.1,87145.581
67,002550.SZ,20250417,5.73,5.83,5.73,5.79,5.79,0.0,0.0,100073.0,57881.043
68,002550.SZ,20250416,5.93,5.93,5.7,5.79,5.93,-0.14,-2.3609,180460.77,104512.838
69,002550.SZ,20250415,5.91,6.02,5.87,5.93,5.94,-0.01,-0.1684,198223.0,117643.481
70,002550.SZ,20250414,5.74,6.02,5.73,5.94,5.67,0.27,4.7619,354522.85,208871.302
71,002550.SZ,20250411,5.65,5.75,5.64,5.67,5.7,-0.03,-0.5263,155845.0,88584.844
72,002550.SZ,20250410,5.72,5.8,5.64,5.7,5.61,0.09,1.6043,221744.0,126618.329
73,002550.SZ,20250409,5.63,5.66,5.38,5.61,5.68,-0.07,-1.2324,344566.06,190239.871
