,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603716.SH,20250725,30.0,33.44,30.0,31.22,30.4,0.82,2.6974,666318.61,2147069.632
1,603716.SH,20250724,28.8,30.77,27.29,30.4,28.47,1.93,6.7791,728513.7,2116983.064
2,603716.SH,20250723,25.36,28.47,25.18,28.47,25.88,2.59,10.0077,552501.58,1542437.288
3,603716.SH,20250722,25.0,27.36,25.0,25.88,25.46,0.42,1.6496,610251.93,1590667.883
4,603716.SH,20250721,23.7,25.96,23.45,25.46,23.7,1.76,7.4262,566282.99,1397938.019
5,603716.SH,20250718,24.0,24.7,22.81,23.7,23.84,-0.14,-0.5872,584377.76,1378885.49
6,603716.SH,20250717,22.34,23.84,22.34,23.84,21.67,2.17,10.0138,540988.72,1271662.967
7,603716.SH,20250716,20.91,23.13,20.2,21.67,22.4,-0.73,-3.2589,608075.41,1306058.617
8,603716.SH,20250715,24.45,24.8,22.4,22.4,24.89,-2.49,-10.004,240245.49,553709.28
9,603716.SH,20250714,25.7,27.28,24.42,24.89,25.73,-0.84,-3.2647,517326.81,1328916.311
10,603716.SH,20250711,25.61,26.25,23.8,25.73,25.61,0.12,0.4686,638391.14,1595201.689
11,603716.SH,20250710,23.03,25.61,23.0,25.61,23.28,2.33,10.0086,561630.39,1404309.325
12,603716.SH,20250709,21.44,23.31,21.44,23.28,21.19,2.09,9.8631,788918.72,1798621.454
13,603716.SH,20250708,22.01,23.6,21.0,21.19,22.53,-1.34,-5.9476,932590.35,2086677.199
14,603716.SH,20250707,21.9,23.19,21.5,22.53,21.08,1.45,6.8786,875039.03,1976578.678
15,603716.SH,20250704,21.08,21.08,21.08,21.08,19.16,1.92,10.0209,49875.65,105137.87
16,603716.SH,20250703,17.98,19.16,17.7,19.16,17.42,1.74,9.9885,256027.56,478824.608
17,603716.SH,20250702,16.18,17.42,16.01,17.42,15.84,1.58,9.9747,459373.14,782912.193
18,603716.SH,20250701,14.47,15.84,14.32,15.84,14.4,1.44,10.0,570483.89,892159.917
19,603716.SH,20250630,13.81,14.69,13.78,14.4,13.91,0.49,3.5226,397022.63,563010.677
20,603716.SH,20250627,13.54,14.2,13.51,13.91,13.58,0.33,2.43,391435.55,543675.152
21,603716.SH,20250626,13.42,13.88,13.35,13.58,13.57,0.01,0.0737,288312.22,392757.389
22,603716.SH,20250625,13.52,13.78,13.26,13.57,13.43,0.14,1.0424,284358.31,382887.511
23,603716.SH,20250624,13.37,13.66,13.22,13.43,13.37,0.06,0.4488,454367.96,609305.3
24,603716.SH,20250623,12.15,13.37,11.65,13.37,12.15,1.22,10.0412,405923.27,522483.266
25,603716.SH,20250620,12.39,12.88,11.96,12.15,12.4,-0.25,-2.0161,257169.44,316529.981
26,603716.SH,20250619,13.16,13.4,12.36,12.4,13.11,-0.71,-5.4157,353471.92,451595.817
27,603716.SH,20250618,13.28,13.99,13.07,13.11,13.55,-0.44,-3.2472,491169.94,662952.025
28,603716.SH,20250617,13.35,14.01,13.18,13.55,12.74,0.81,6.3579,622987.04,856022.754
29,603716.SH,20250616,12.39,12.83,11.96,12.74,12.44,0.3,2.4116,256332.98,323126.991
30,603716.SH,20250613,13.02,13.68,12.36,12.44,13.35,-0.91,-6.8165,382909.81,489437.426
31,603716.SH,20250612,12.95,13.84,12.66,13.35,13.35,0.0,0.0,477082.59,633047.386
32,603716.SH,20250611,14.8,14.81,13.22,13.35,13.46,-0.11,-0.8172,751361.91,1068807.875
33,603716.SH,20250610,13.4,13.46,13.39,13.46,12.24,1.22,9.9673,248873.96,334706.357
34,603716.SH,20250609,12.39,12.6,12.18,12.24,12.18,0.06,0.4926,248033.87,307611.88
35,603716.SH,20250606,12.1,12.38,11.89,12.18,12.24,-0.06,-0.4902,157653.98,191405.672
36,603716.SH,20250605,12.6,12.68,12.0,12.24,12.56,-0.32,-2.5478,245037.48,300354.382
37,603716.SH,20250604,12.82,12.82,12.4,12.56,12.98,-0.42,-3.2357,296886.88,372144.531
38,603716.SH,20250603,12.2,13.12,12.0,12.98,12.54,0.44,3.5088,381563.53,484645.104
39,603716.SH,20250530,12.48,13.67,12.25,12.54,12.76,-0.22,-1.7241,454727.39,586362.449
40,603716.SH,20250529,11.95,13.02,11.7,12.76,12.0,0.76,6.3333,443627.47,553497.149
41,603716.SH,20250528,11.9,12.55,11.8,12.0,12.09,-0.09,-0.7444,358152.82,433936.821
42,603716.SH,20250527,11.53,12.22,11.44,12.09,11.59,0.5,4.3141,452388.83,540401.77
43,603716.SH,20250526,11.4,11.73,11.35,11.59,11.95,-0.36,-3.0126,408405.44,472246.661
44,603716.SH,20250523,10.9,11.95,10.89,11.95,10.86,1.09,10.0368,573538.34,670206.758
45,603716.SH,20250522,11.04,11.2,10.8,10.86,11.21,-0.35,-3.1222,159248.98,174219.965
46,603716.SH,20250521,11.2,11.9,11.15,11.21,11.17,0.04,0.3581,232274.05,264861.089
47,603716.SH,20250520,11.06,11.29,11.03,11.17,11.11,0.06,0.5401,108860.69,121279.651
48,603716.SH,20250519,11.28,11.3,10.92,11.11,11.15,-0.04,-0.3587,109973.11,121526.426
49,603716.SH,20250516,11.11,11.3,11.0,11.15,11.1,0.05,0.4505,114652.48,127558.941
50,603716.SH,20250515,11.27,11.45,11.1,11.1,11.5,-0.4,-3.4783,141132.89,157717.489
51,603716.SH,20250514,11.54,11.78,11.3,11.5,11.68,-0.18,-1.5411,231447.6,265604.916
52,603716.SH,20250513,11.28,11.68,11.18,11.68,11.16,0.52,4.6595,299182.36,342532.076
53,603716.SH,20250512,11.22,11.28,10.96,11.16,10.97,0.19,1.732,164903.8,182798.141
54,603716.SH,20250509,11.36,11.53,10.95,10.97,11.54,-0.57,-4.9393,243762.17,270894.815
55,603716.SH,20250508,11.12,12.0,11.12,11.54,11.47,0.07,0.6103,335389.2,387411.786
56,603716.SH,20250507,11.14,12.21,10.94,11.47,11.1,0.37,3.3333,434647.6,506559.674
57,603716.SH,20250506,10.76,11.1,10.58,11.1,10.69,0.41,3.8354,318140.05,347504.454
58,603716.SH,20250430,10.35,11.0,10.23,10.69,10.29,0.4,3.8873,400413.17,427205.791
59,603716.SH,20250429,9.33,10.29,9.33,10.29,9.35,0.94,10.0535,321647.64,319509.368
60,603716.SH,20250428,10.05,10.05,9.35,9.35,10.3,-0.95,-9.2233,325069.31,312840.794
61,603716.SH,20250425,9.9,10.3,9.89,10.3,9.36,0.94,10.0427,266300.29,273139.564
62,603716.SH,20250424,9.6,9.72,9.21,9.36,9.75,-0.39,-4.0,152917.87,143595.857
63,603716.SH,20250423,9.69,9.84,9.66,9.75,9.65,0.1,1.0363,117730.61,114833.483
64,603716.SH,20250422,9.93,9.95,9.57,9.65,9.87,-0.22,-2.229,117181.64,113611.369
65,603716.SH,20250421,9.63,9.88,9.35,9.87,9.64,0.23,2.3859,144180.99,139066.456
66,603716.SH,20250418,9.58,10.1,9.44,9.64,9.59,0.05,0.5214,149037.9,144840.014
67,603716.SH,20250417,9.58,9.77,9.32,9.59,9.61,-0.02,-0.2081,107940.87,104136.041
68,603716.SH,20250416,9.88,9.98,9.43,9.61,10.06,-0.45,-4.4732,171483.8,166318.751
69,603716.SH,20250415,9.94,10.59,9.85,10.06,9.94,0.12,1.2072,177215.22,179526.633
70,603716.SH,20250414,10.08,10.16,9.87,9.94,9.87,0.07,0.7092,177856.68,178212.536
71,603716.SH,20250411,9.59,10.35,9.5,9.87,9.59,0.28,2.9197,214366.9,213504.098
72,603716.SH,20250410,9.58,9.79,9.35,9.59,9.35,0.24,2.5668,195792.57,188511.366
73,603716.SH,20250409,8.76,9.43,8.1,9.35,9.0,0.35,3.8889,251654.85,219323.974
74,603716.SH,20250408,8.8,9.4,8.7,9.0,9.59,-0.59,-6.1522,237535.24,213287.008
75,603716.SH,20250407,9.61,9.99,9.59,9.59,10.65,-1.06,-9.9531,71575.0,69109.42
76,603716.SH,20250403,11.0,11.23,10.61,10.65,11.36,-0.71,-6.25,238151.92,258170.311
77,603716.SH,20250402,10.69,11.6,10.66,11.36,10.7,0.66,6.1682,357602.15,398983.606
78,603716.SH,20250401,10.33,11.03,10.3,10.7,10.37,0.33,3.1823,265438.86,285577.173
79,603716.SH,20250331,10.3,10.6,9.96,10.37,10.83,-0.46,-4.2475,243627.99,248408.095
80,603716.SH,20250328,11.33,11.4,10.8,10.83,11.32,-0.49,-4.3286,202240.95,222692.905
81,603716.SH,20250327,11.55,11.85,11.19,11.32,11.56,-0.24,-2.0761,212010.86,243784.016
82,603716.SH,20250326,11.8,12.02,11.5,11.56,12.08,-0.52,-4.3046,269477.95,313633.036
83,603716.SH,20250325,11.31,12.31,10.82,12.08,11.21,0.87,7.7609,418235.9,489715.532
84,603716.SH,20250324,11.51,11.93,10.93,11.21,11.78,-0.57,-4.8387,272326.91,306999.645
85,603716.SH,20250321,12.66,12.72,11.63,11.78,12.66,-0.88,-6.951,325527.48,386822.181
86,603716.SH,20250320,13.02,13.1,12.49,12.66,13.4,-0.74,-5.5224,381761.31,486586.147
87,603716.SH,20250319,12.77,13.97,12.61,13.4,13.0,0.4,3.0769,530834.34,713829.963
88,603716.SH,20250318,12.77,13.55,12.7,13.0,12.79,0.21,1.6419,402258.5,524546.192
89,603716.SH,20250317,12.99,13.56,12.48,12.79,13.42,-0.63,-4.6945,430397.46,559031.656
90,603716.SH,20250314,13.85,14.47,13.16,13.42,14.62,-1.2,-8.2079,682867.43,929444.252
91,603716.SH,20250313,12.75,14.62,12.51,14.62,13.29,1.33,10.0075,773137.84,1067979.446
92,603716.SH,20250312,13.1,13.29,12.28,13.29,12.08,1.21,10.0166,851679.43,1090265.792
93,603716.SH,20250311,11.5,12.08,11.35,12.08,10.98,1.1,10.0182,456037.31,539126.41
94,603716.SH,20250310,10.98,10.98,10.98,10.98,9.98,1.0,10.02,95823.95,105214.697
95,603716.SH,20250307,10.13,10.36,9.87,9.98,10.25,-0.27,-2.6341,231070.48,232887.8
96,603716.SH,20250306,10.05,10.35,9.93,10.25,10.07,0.18,1.7875,291973.48,297290.468
97,603716.SH,20250305,10.15,10.31,9.91,10.07,10.48,-0.41,-3.9122,316091.0,317959.018
