,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000158.SZ,20250725,23.39,23.97,23.07,23.82,23.24,0.58,2.4957,1416477.43,3341752.782
1,000158.SZ,20250724,23.1,23.3,23.0,23.24,23.11,0.13,0.5625,663539.18,1536968.174
2,000158.SZ,20250723,23.01,23.5,22.85,23.11,23.37,-0.26,-1.1125,899713.63,2083748.441
3,000158.SZ,20250722,23.94,24.01,23.3,23.37,24.13,-0.76,-3.1496,1134113.73,2671350.893
4,000158.SZ,20250721,24.02,24.55,23.74,24.13,24.53,-0.4,-1.6307,1609288.06,3868646.942
5,000158.SZ,20250718,24.0,25.5,23.72,24.53,24.26,0.27,1.1129,3222602.31,7931659.082
6,000158.SZ,20250717,22.05,24.26,21.88,24.26,22.05,2.21,10.0227,2498791.71,5915090.674
7,000158.SZ,20250716,22.15,22.39,21.94,22.05,22.07,-0.02,-0.0906,463393.22,1027348.719
8,000158.SZ,20250715,21.74,22.22,21.67,22.07,21.85,0.22,1.0069,527060.12,1157680.252
9,000158.SZ,20250714,21.94,21.94,21.7,21.85,21.95,-0.1,-0.4556,269281.53,587234.479
10,000158.SZ,20250711,21.64,22.13,21.47,21.95,21.69,0.26,1.1987,496553.75,1087174.74
11,000158.SZ,20250710,21.64,21.77,21.46,21.69,21.7,-0.01,-0.0461,278930.73,602033.424
12,000158.SZ,20250709,21.85,22.15,21.65,21.7,21.85,-0.15,-0.6865,353636.33,774139.818
13,000158.SZ,20250708,21.55,21.93,21.48,21.85,21.58,0.27,1.2512,324010.91,704243.044
14,000158.SZ,20250707,21.7,21.7,21.46,21.58,21.78,-0.2,-0.9183,261648.41,564160.474
15,000158.SZ,20250704,21.82,22.09,21.75,21.78,21.89,-0.11,-0.5025,305325.99,668411.384
16,000158.SZ,20250703,21.91,22.1,21.8,21.89,21.98,-0.09,-0.4095,300921.94,659374.558
17,000158.SZ,20250702,22.36,22.42,21.9,21.98,22.72,-0.74,-3.257,624383.17,1380478.955
18,000158.SZ,20250701,22.03,23.35,21.7,22.72,22.02,0.7,3.1789,1211730.11,2756016.475
19,000158.SZ,20250630,21.88,22.15,21.88,22.02,21.88,0.14,0.6399,360200.02,791844.357
20,000158.SZ,20250627,21.82,22.28,21.63,21.88,21.83,0.05,0.229,503280.21,1105309.734
21,000158.SZ,20250626,22.1,22.38,21.82,21.83,22.0,-0.17,-0.7727,640866.68,1412630.77
22,000158.SZ,20250625,21.53,22.0,21.45,22.0,21.56,0.44,2.0408,631267.89,1374815.716
23,000158.SZ,20250624,21.17,21.65,21.17,21.56,21.12,0.44,2.0833,429205.66,921827.326
24,000158.SZ,20250623,20.51,21.18,20.4,21.12,20.93,0.19,0.9078,346693.41,726193.363
25,000158.SZ,20250620,21.19,21.62,20.89,20.93,21.29,-0.36,-1.6909,348786.52,736584.505
26,000158.SZ,20250619,21.76,21.87,21.28,21.29,21.93,-0.64,-2.9184,409558.99,882285.538
27,000158.SZ,20250618,21.57,22.29,21.27,21.93,21.57,0.36,1.669,634707.96,1387447.486
28,000158.SZ,20250617,21.71,21.88,21.51,21.57,21.71,-0.14,-0.6449,286637.44,619622.791
29,000158.SZ,20250616,21.35,21.74,21.21,21.71,21.52,0.19,0.8829,298411.67,645078.261
30,000158.SZ,20250613,21.9,21.99,21.5,21.52,22.05,-0.53,-2.4036,423407.6,916148.419
31,000158.SZ,20250612,22.21,22.4,22.01,22.05,22.22,-0.17,-0.7651,302234.0,668739.459
32,000158.SZ,20250611,22.17,22.45,22.0,22.22,22.18,0.04,0.1803,340261.58,756266.403
33,000158.SZ,20250610,22.8,22.91,21.91,22.18,22.72,-0.54,-2.3768,536902.51,1197099.626
34,000158.SZ,20250609,22.65,22.91,22.43,22.72,22.64,0.08,0.3534,419130.96,952452.641
35,000158.SZ,20250606,23.22,23.22,22.56,22.64,23.17,-0.53,-2.2874,590615.63,1341502.299
36,000158.SZ,20250605,22.17,23.49,22.11,23.17,22.15,1.02,4.605,1214977.73,2782360.35
37,000158.SZ,20250604,22.06,22.37,22.01,22.15,21.99,0.16,0.7276,368569.85,818222.712
38,000158.SZ,20250603,21.7,22.19,21.7,21.99,22.06,-0.07,-0.3173,328040.09,722549.677
39,000158.SZ,20250530,22.55,22.55,22.02,22.06,22.7,-0.64,-2.8194,447645.58,990698.746
40,000158.SZ,20250529,22.02,22.88,22.02,22.7,22.12,0.58,2.6221,696100.09,1567417.704
41,000158.SZ,20250528,22.48,22.6,22.03,22.12,22.52,-0.4,-1.7762,495304.73,1100473.232
42,000158.SZ,20250527,22.98,22.98,22.41,22.52,23.04,-0.52,-2.2569,513549.25,1160171.203
43,000158.SZ,20250526,22.82,23.19,22.61,23.04,22.65,0.39,1.7219,554563.24,1272965.487
44,000158.SZ,20250523,23.37,23.63,22.65,22.65,23.16,-0.51,-2.2021,673354.06,1553693.559
45,000158.SZ,20250522,23.4,23.69,23.15,23.16,23.84,-0.68,-2.8523,699706.29,1632634.385
46,000158.SZ,20250521,23.65,24.25,23.23,23.84,23.73,0.11,0.4635,995455.86,2365217.98
47,000158.SZ,20250520,24.29,24.4,23.5,23.73,24.14,-0.41,-1.6984,862735.99,2050736.384
48,000158.SZ,20250519,24.45,24.45,23.75,24.14,24.48,-0.34,-1.3889,739752.42,1779738.759
49,000158.SZ,20250516,24.16,24.86,24.05,24.48,24.57,-0.09,-0.3663,911017.81,2231652.722
50,000158.SZ,20250515,25.58,25.6,24.5,24.57,25.9,-1.33,-5.1351,1469626.86,3655573.2
51,000158.SZ,20250514,25.15,26.3,24.81,25.9,25.12,0.78,3.1051,1961282.01,5059259.79
52,000158.SZ,20250513,26.01,26.01,24.79,25.12,25.7,-0.58,-2.2568,1657561.61,4210879.046
53,000158.SZ,20250512,24.87,26.71,24.57,25.7,24.86,0.84,3.3789,2018800.14,5191903.32
54,000158.SZ,20250509,24.65,25.5,24.11,24.86,24.42,0.44,1.8018,2145575.53,5349445.913
55,000158.SZ,20250508,24.8,25.32,24.2,24.42,25.15,-0.73,-2.9026,1851172.53,4556732.079
56,000158.SZ,20250507,25.3,25.58,24.7,25.15,24.82,0.33,1.3296,2939271.58,7369596.598
57,000158.SZ,20250506,23.52,24.82,23.11,24.82,22.56,2.26,10.0177,2597345.99,6247857.317
58,000158.SZ,20250430,20.5,22.56,20.5,22.56,20.51,2.05,9.9951,953215.51,2110392.61
59,000158.SZ,20250429,20.2,21.06,19.84,20.51,20.39,0.12,0.5885,680544.89,1404627.143
60,000158.SZ,20250428,20.36,20.98,20.2,20.39,20.4,-0.01,-0.049,627446.16,1289111.205
61,000158.SZ,20250425,20.09,20.78,20.06,20.4,20.09,0.31,1.5431,614280.95,1257213.631
62,000158.SZ,20250424,20.84,20.84,20.05,20.09,20.83,-0.74,-3.5526,559278.28,1134731.742
63,000158.SZ,20250423,20.94,21.14,20.7,20.83,20.82,0.01,0.048,511739.3,1068562.775
64,000158.SZ,20250422,21.12,21.5,20.8,20.82,21.55,-0.73,-3.3875,726214.2,1525865.246
65,000158.SZ,20250421,21.5,21.68,20.89,21.55,21.49,0.06,0.2792,1040527.37,2218911.001
66,000158.SZ,20250418,20.45,22.35,20.25,21.49,20.44,1.05,5.137,1498803.7,3219856.861
67,000158.SZ,20250417,19.86,21.04,19.8,20.44,20.06,0.38,1.8943,965746.44,1993991.693
68,000158.SZ,20250416,20.31,20.75,19.83,20.06,20.51,-0.45,-2.1941,540273.99,1092245.353
69,000158.SZ,20250415,20.43,20.92,20.13,20.51,20.5,0.01,0.0488,653482.58,1340278.196
70,000158.SZ,20250414,20.49,20.84,20.33,20.5,20.33,0.17,0.8362,624643.69,1283633.71
71,000158.SZ,20250411,19.58,20.74,19.51,20.33,19.84,0.49,2.4698,915274.02,1854561.784
72,000158.SZ,20250410,19.73,20.4,19.66,19.84,19.4,0.44,2.268,874057.23,1752971.556
73,000158.SZ,20250409,18.03,19.6,16.62,19.4,18.42,0.98,5.3203,1206215.39,2247702.795
74,000158.SZ,20250408,18.0,19.21,17.57,18.42,19.21,-0.79,-4.1124,953843.48,1751538.951
75,000158.SZ,20250407,19.5,20.32,19.21,19.21,21.34,-2.13,-9.9813,315096.28,611466.855
76,000158.SZ,20250403,21.5,21.85,21.3,21.34,21.75,-0.41,-1.8851,378455.36,814814.051
77,000158.SZ,20250402,21.75,22.03,21.69,21.75,21.87,-0.12,-0.5487,313353.25,683615.755
78,000158.SZ,20250401,22.38,22.52,21.8,21.87,22.19,-0.32,-1.4421,478488.9,1056953.08
79,000158.SZ,20250331,22.44,22.51,21.45,22.19,22.87,-0.68,-2.9733,762871.18,1674289.031
80,000158.SZ,20250328,23.21,23.48,22.85,22.87,23.65,-0.78,-3.2981,692597.57,1599577.058
81,000158.SZ,20250327,22.6,24.0,22.31,23.65,22.64,1.01,4.4611,1204469.97,2804077.154
82,000158.SZ,20250326,22.43,23.05,22.4,22.64,22.63,0.01,0.0442,527173.62,1198127.945
83,000158.SZ,20250325,23.55,23.58,22.54,22.63,23.5,-0.87,-3.7021,671167.53,1538186.974
84,000158.SZ,20250324,24.41,24.49,22.74,23.5,24.41,-0.91,-3.728,1146965.59,2694685.174
85,000158.SZ,20250321,25.54,25.78,24.4,24.41,26.06,-1.65,-6.3315,1407572.06,3508454.725
86,000158.SZ,20250320,26.79,27.39,26.02,26.06,26.8,-0.74,-2.7612,1202666.98,3195845.889
87,000158.SZ,20250319,27.71,27.72,26.6,26.8,27.68,-0.88,-3.1792,1350564.6,3642435.155
88,000158.SZ,20250318,27.01,28.18,26.88,27.68,27.15,0.53,1.9521,1782069.88,4914503.471
89,000158.SZ,20250317,27.25,28.49,27.07,27.15,26.93,0.22,0.8169,2214752.3,6119679.211
90,000158.SZ,20250314,26.19,27.5,25.8,26.93,26.98,-0.05,-0.1853,2181362.63,5794764.873
91,000158.SZ,20250313,25.2,27.91,24.81,26.98,25.42,1.56,6.1369,3084269.47,8261095.357
92,000158.SZ,20250312,25.6,26.17,25.31,25.42,25.44,-0.02,-0.0786,1032603.94,2659729.786
93,000158.SZ,20250311,25.03,25.8,24.9,25.44,25.95,-0.51,-1.9653,883040.27,2238453.631
94,000158.SZ,20250310,24.7,26.68,24.58,25.95,24.91,1.04,4.175,1648941.7,4244653.65
95,000158.SZ,20250307,25.76,26.07,24.56,24.91,26.18,-1.27,-4.851,1370729.77,3478336.685
96,000158.SZ,20250306,25.8,26.85,25.31,26.18,25.82,0.36,1.3943,1928892.04,5035325.266
97,000158.SZ,20250305,24.9,27.0,23.9,25.82,24.8,1.02,4.1129,2013447.23,5062484.321
98,000158.SZ,20250304,24.6,25.18,24.53,24.8,25.11,-0.31,-1.2346,958579.43,2375472.071
99,000158.SZ,20250303,24.91,25.83,24.15,25.11,25.19,-0.08,-0.3176,1350797.55,3376390.726
100,000158.SZ,20250228,27.18,27.25,25.19,25.19,27.99,-2.8,-10.0036,1996381.74,5205381.019
101,000158.SZ,20250227,26.97,28.96,26.97,27.99,27.41,0.58,2.116,2487638.08,6951968.055
102,000158.SZ,20250226,28.18,29.1,26.6,27.41,28.17,-0.76,-2.6979,2443717.11,6808370.719
103,000158.SZ,20250225,27.47,29.83,27.01,28.17,27.47,0.7,2.5482,4012304.95,11489003.921
104,000158.SZ,20250224,24.99,27.47,24.74,27.47,24.97,2.5,10.012,2662307.88,6893259.494
105,000158.SZ,20250221,24.7,25.28,23.81,24.97,24.29,0.68,2.7995,2003495.65,4948515.962
106,000158.SZ,20250220,24.64,24.83,24.12,24.29,24.85,-0.56,-2.2535,1330243.62,3243081.579
107,000158.SZ,20250219,24.31,25.24,24.03,24.85,24.31,0.54,2.2213,1599769.53,3944230.532
108,000158.SZ,20250218,25.47,26.25,24.19,24.31,25.74,-1.43,-5.5556,2008126.7,5055173.591
109,000158.SZ,20250217,27.0,27.49,25.5,25.74,26.74,-1.0,-3.7397,2611855.12,6849225.082
110,000158.SZ,20250214,26.58,28.65,25.36,26.74,27.26,-0.52,-1.9076,3193979.01,8586171.845
111,000158.SZ,20250213,26.6,29.0,25.81,27.26,26.57,0.69,2.5969,4534029.81,12325749.207
112,000158.SZ,20250212,23.86,26.57,23.86,26.57,24.15,2.42,10.0207,3321934.34,8626786.836
113,000158.SZ,20250211,24.66,26.28,24.1,24.15,24.66,-0.51,-2.0681,3948481.24,9922927.992
114,000158.SZ,20250210,23.74,24.66,23.42,24.66,22.42,2.24,9.9911,3081810.96,7465981.427
115,000158.SZ,20250207,20.24,22.42,20.13,22.42,20.38,2.04,10.0098,2838210.69,6169645.899
116,000158.SZ,20250206,19.0,20.57,18.71,20.38,19.31,1.07,5.5412,2211627.14,4395259.388
117,000158.SZ,20250205,18.35,19.57,18.28,19.31,17.79,1.52,8.5441,1900248.03,3652259.866
118,000158.SZ,20250127,18.85,19.04,17.78,17.79,18.76,-0.97,-5.1706,626826.56,1147028.458
119,000158.SZ,20250124,18.29,19.5,18.27,18.76,18.4,0.36,1.9565,952514.13,1800681.863
120,000158.SZ,20250123,18.6,19.43,18.4,18.4,18.88,-0.48,-2.5424,1017672.65,1918519.502
121,000158.SZ,20250122,19.26,19.3,18.84,18.88,19.39,-0.51,-2.6302,492996.58,936279.461
122,000158.SZ,20250121,19.64,19.74,19.1,19.39,19.57,-0.18,-0.9198,566726.0,1096596.482
123,000158.SZ,20250120,19.89,20.02,19.43,19.57,19.69,-0.12,-0.6094,684962.38,1350914.799
124,000158.SZ,20250117,19.79,20.18,19.62,19.69,19.86,-0.17,-0.856,814849.1,1615013.065
125,000158.SZ,20250116,20.44,20.79,19.52,19.86,20.08,-0.22,-1.0956,1251799.08,2518622.325
126,000158.SZ,20250115,21.0,21.18,19.89,20.08,20.01,0.07,0.3498,2049424.75,4185211.847
127,000158.SZ,20250114,18.38,20.01,18.38,20.01,18.19,1.82,10.0055,564847.8,1094060.969
128,000158.SZ,20250113,17.79,18.39,17.66,18.19,18.01,0.18,0.9994,666556.83,1204660.048
129,000158.SZ,20250110,18.7,19.5,18.01,18.01,18.73,-0.72,-3.8441,1025987.91,1933231.046
130,000158.SZ,20250109,18.58,19.19,18.56,18.73,18.55,0.18,0.9704,984835.1,1854246.107
131,000158.SZ,20250108,18.26,19.01,17.68,18.55,18.26,0.29,1.5882,1119490.29,2055792.889
132,000158.SZ,20250107,18.05,18.36,17.96,18.26,17.86,0.4,2.2396,565297.25,1028648.006
133,000158.SZ,20250106,18.18,18.22,17.65,17.86,18.3,-0.44,-2.4044,754441.36,1354817.894
134,000158.SZ,20250103,19.94,20.06,18.25,18.3,19.94,-1.64,-8.2247,1092992.4,2064475.909
135,000158.SZ,20250102,20.01,20.75,19.6,19.94,20.14,-0.2,-0.993,886144.61,1792689.544
136,000158.SZ,20241231,21.21,21.3,20.1,20.14,21.12,-0.98,-4.6402,773573.28,1591437.335
137,000158.SZ,20241230,21.34,21.48,20.91,21.12,21.45,-0.33,-1.5385,478322.59,1013270.349
138,000158.SZ,20241227,21.3,21.79,21.19,21.45,21.29,0.16,0.7515,708660.02,1527623.552
139,000158.SZ,20241226,21.3,21.64,21.19,21.29,21.27,0.02,0.094,608115.31,1300145.264
140,000158.SZ,20241225,22.2,22.24,21.07,21.27,22.23,-0.96,-4.3185,813844.6,1740840.233
141,000158.SZ,20241224,22.16,22.75,21.66,22.23,22.16,0.07,0.3159,814212.71,1804373.866
142,000158.SZ,20241223,23.1,23.25,22.05,22.16,23.1,-0.94,-4.0693,749404.19,1693393.886
143,000158.SZ,20241220,22.99,23.48,22.91,23.1,23.09,0.01,0.0433,715831.87,1658893.829
144,000158.SZ,20241219,22.9,23.49,22.75,23.09,23.22,-0.13,-0.5599,778134.94,1798616.62
145,000158.SZ,20241218,22.41,23.98,22.26,23.22,22.8,0.42,1.8421,1049272.36,2447948.519
146,000158.SZ,20241217,24.3,24.35,22.7,22.8,24.88,-2.08,-8.3601,1353695.05,3175590.864
147,000158.SZ,20241216,24.0,25.51,22.85,24.88,24.17,0.71,2.9375,2075944.02,5018398.123
148,000158.SZ,20241213,24.8,24.98,24.17,24.17,25.11,-0.94,-3.7435,945717.98,2322157.322
149,000158.SZ,20241212,24.67,25.33,24.63,25.11,24.89,0.22,0.8839,1039653.08,2599114.876
150,000158.SZ,20241211,24.5,25.15,24.35,24.89,24.85,0.04,0.161,935556.44,2307712.822
151,000158.SZ,20241210,25.2,25.49,24.85,24.85,24.64,0.21,0.8523,1208603.76,3043859.527
152,000158.SZ,20241209,24.85,25.2,24.24,24.64,25.01,-0.37,-1.4794,1028101.4,2536567.594
153,000158.SZ,20241206,25.37,25.5,24.92,25.01,25.31,-0.3,-1.1853,1010161.54,2540344.893
154,000158.SZ,20241205,25.19,25.71,25.01,25.31,25.44,-0.13,-0.511,932358.08,2361258.207
155,000158.SZ,20241204,25.88,26.65,25.4,25.44,26.05,-0.61,-2.3417,1132477.78,2926011.17
156,000158.SZ,20241203,26.86,27.09,25.81,26.05,26.7,-0.65,-2.4345,1318762.17,3479902.994
157,000158.SZ,20241202,25.86,26.86,25.8,26.7,26.12,0.58,2.2205,1466994.28,3866896.507
158,000158.SZ,20241129,26.4,26.86,25.3,26.12,26.8,-0.68,-2.5373,1877335.06,4889084.279
159,000158.SZ,20241128,26.27,27.33,25.8,26.8,26.26,0.54,2.0564,2018879.13,5380341.096
160,000158.SZ,20241127,25.24,27.08,24.33,26.26,25.96,0.3,1.1556,1791880.18,4633824.39
161,000158.SZ,20241126,26.58,27.38,25.96,25.96,28.06,-2.1,-7.484,1769863.49,4699342.27
162,000158.SZ,20241125,25.49,28.47,24.8,28.06,25.99,2.07,7.9646,2843263.36,7694409.261
163,000158.SZ,20241122,27.5,28.18,25.98,25.99,28.8,-2.81,-9.7569,2274751.27,6152694.709
164,000158.SZ,20241121,27.69,30.5,27.3,28.8,28.03,0.77,2.7471,2980589.29,8686848.245
165,000158.SZ,20241120,26.6,28.48,26.0,28.03,26.88,1.15,4.2783,2512584.19,6860942.991
166,000158.SZ,20241119,25.88,26.99,25.49,26.88,25.51,1.37,5.3704,1992534.43,5252897.186
167,000158.SZ,20241118,26.74,27.0,25.0,25.51,27.08,-1.57,-5.7976,2137548.7,5550827.307
168,000158.SZ,20241115,29.4,29.97,27.08,27.08,30.09,-3.01,-10.0033,2352755.03,6650145.025
169,000158.SZ,20241114,29.8,31.17,29.0,30.09,30.12,-0.03,-0.0996,1922140.25,5818788.613
170,000158.SZ,20241113,31.29,31.29,30.0,30.12,31.29,-1.17,-3.7392,1612466.96,4895439.914
