,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002104.SZ,20250725,20.52,20.98,20.11,20.15,20.89,-0.74,-3.5424,1425880.96,2910823.521
1,002104.SZ,20250724,20.51,21.77,20.4,20.89,21.44,-0.55,-2.5653,1958395.48,4096273.333
2,002104.SZ,20250723,21.99,22.22,21.26,21.44,22.78,-1.34,-5.8824,1686620.11,3661643.67
3,002104.SZ,20250722,21.99,22.95,21.44,22.78,21.44,1.34,6.25,2418995.62,5342690.065
4,002104.SZ,20250721,22.01,22.57,21.28,21.44,21.97,-0.53,-2.4124,1986553.55,4324869.156
5,002104.SZ,20250718,23.87,24.06,21.9,21.97,23.85,-1.88,-7.8826,2383018.94,5439065.712
6,002104.SZ,20250717,24.0,24.76,23.77,23.85,23.52,0.33,1.4031,2290145.38,5556504.018
7,002104.SZ,20250716,21.96,24.35,21.1,23.52,22.62,0.9,3.9788,2357130.18,5402499.453
8,002104.SZ,20250715,21.99,23.05,21.54,22.62,22.2,0.42,1.8919,2022165.39,4533547.366
9,002104.SZ,20250714,23.01,23.7,21.89,22.2,24.02,-1.82,-7.577,2449647.54,5540327.676
10,002104.SZ,20250711,22.11,24.02,21.18,24.02,21.84,2.18,9.9817,2742705.13,6365511.71
11,002104.SZ,20250710,21.73,22.28,19.86,21.84,22.06,-0.22,-0.9973,2053586.45,4451249.262
12,002104.SZ,20250709,21.06,22.09,20.87,22.06,21.27,0.79,3.7142,1773594.35,3826046.351
13,002104.SZ,20250708,20.4,21.3,20.3,21.27,20.74,0.53,2.5554,1769409.55,3703478.21
14,002104.SZ,20250707,19.99,20.93,19.8,20.74,19.83,0.91,4.589,2066333.41,4186936.464
15,002104.SZ,20250704,19.95,20.5,19.08,19.83,19.94,-0.11,-0.5517,2351163.22,4654998.05
16,002104.SZ,20250703,18.86,19.98,18.3,19.94,18.82,1.12,5.9511,2419099.17,4668214.738
17,002104.SZ,20250702,18.6,19.98,18.6,18.82,19.12,-0.3,-1.569,2303633.81,4482447.181
18,002104.SZ,20250701,19.5,19.87,18.65,19.12,19.91,-0.79,-3.9679,2235389.2,4279184.99
19,002104.SZ,20250630,19.0,20.44,18.61,19.91,19.15,0.76,3.9687,2968012.86,5764456.644
20,002104.SZ,20250627,17.68,19.15,17.21,19.15,17.41,1.74,9.9943,3260897.41,6137257.399
21,002104.SZ,20250626,16.77,18.15,15.8,17.41,16.63,0.78,4.6903,3091971.8,5273302.865
22,002104.SZ,20250625,16.4,17.1,15.95,16.63,17.08,-0.45,-2.6347,2760226.45,4594242.315
23,002104.SZ,20250624,16.01,17.76,15.85,17.08,16.17,0.91,5.6277,3282237.02,5479288.844
24,002104.SZ,20250623,14.39,16.17,14.2,16.17,14.7,1.47,10.0,2904202.81,4409944.155
25,002104.SZ,20250620,14.13,15.16,13.8,14.7,14.66,0.04,0.2729,2557141.67,3719599.785
26,002104.SZ,20250619,15.85,16.4,14.66,14.66,15.58,-0.92,-5.905,3132423.37,4832616.445
27,002104.SZ,20250618,14.7,16.18,14.5,15.58,14.71,0.87,5.9143,2886323.96,4501612.323
28,002104.SZ,20250617,13.72,14.71,13.47,14.71,13.37,1.34,10.0224,2282993.94,3219954.855
29,002104.SZ,20250616,12.76,13.45,12.58,13.45,12.23,1.22,9.9755,2675792.51,3554162.205
30,002104.SZ,20250613,11.62,12.95,10.8,12.23,11.82,0.41,3.4687,2896611.08,3414108.504
31,002104.SZ,20250612,11.05,12.55,11.05,11.82,11.55,0.27,2.3377,2669222.04,3208355.599
32,002104.SZ,20250611,11.18,12.12,10.9,11.55,11.14,0.41,3.6804,2569739.89,2967632.471
33,002104.SZ,20250610,11.72,12.2,11.13,11.14,12.12,-0.98,-8.0858,2823232.14,3297550.911
34,002104.SZ,20250609,11.35,12.12,11.15,12.12,11.02,1.1,9.9819,2828371.34,3336790.937
35,002104.SZ,20250606,10.7,11.25,10.15,11.02,10.56,0.46,4.3561,3072823.1,3311342.473
36,002104.SZ,20250605,9.3,10.56,9.17,10.56,9.6,0.96,10.0,2998760.31,3049472.341
37,002104.SZ,20250604,9.95,10.5,9.21,9.6,9.8,-0.2,-2.0408,2809082.8,2763234.782
38,002104.SZ,20250603,9.8,9.8,9.16,9.8,8.91,0.89,9.9888,1663242.0,1613494.945
39,002104.SZ,20250530,8.43,8.91,8.35,8.91,8.1,0.81,10.0,1732646.76,1530144.335
40,002104.SZ,20250529,7.32,8.1,7.32,8.1,7.36,0.74,10.0543,855412.49,674376.88
41,002104.SZ,20250528,7.26,7.46,7.25,7.36,7.29,0.07,0.9602,202473.28,149141.223
42,002104.SZ,20250527,7.22,7.29,7.18,7.29,7.3,-0.01,-0.137,103667.0,75177.415
43,002104.SZ,20250526,7.22,7.4,7.21,7.3,7.13,0.17,2.3843,172786.0,125835.501
44,002104.SZ,20250523,7.27,7.35,7.13,7.13,7.27,-0.14,-1.9257,196969.69,142654.349
45,002104.SZ,20250522,7.41,7.47,7.26,7.27,7.42,-0.15,-2.0216,200630.28,147240.892
46,002104.SZ,20250521,7.52,7.62,7.42,7.42,7.55,-0.13,-1.7219,205100.62,153675.214
47,002104.SZ,20250520,7.51,7.59,7.48,7.55,7.57,-0.02,-0.2642,154301.68,116342.211
48,002104.SZ,20250519,7.51,7.58,7.4,7.57,7.52,0.05,0.6649,199817.06,149820.369
49,002104.SZ,20250516,7.54,7.61,7.45,7.52,7.53,-0.01,-0.1328,211204.68,159047.465
50,002104.SZ,20250515,8.09,8.13,7.52,7.53,8.08,-0.55,-6.8069,516474.5,397367.233
51,002104.SZ,20250514,8.06,8.14,8.05,8.08,8.09,-0.01,-0.1236,248541.8,201141.023
52,002104.SZ,20250513,8.28,8.29,8.05,8.09,8.21,-0.12,-1.4616,327577.78,266028.813
53,002104.SZ,20250512,8.17,8.29,8.05,8.21,8.12,0.09,1.1084,373866.64,304905.764
54,002104.SZ,20250509,8.3,8.3,8.08,8.12,8.39,-0.27,-3.2181,466577.0,380654.858
55,002104.SZ,20250508,8.02,8.53,7.96,8.39,8.08,0.31,3.8366,820041.14,677378.483
56,002104.SZ,20250507,8.3,8.36,8.02,8.08,8.29,-0.21,-2.5332,627801.8,512075.919
57,002104.SZ,20250506,8.05,8.3,7.99,8.29,7.91,0.38,4.804,703384.67,575473.324
58,002104.SZ,20250430,8.03,8.13,7.81,7.91,8.08,-0.17,-2.104,557394.5,442717.558
59,002104.SZ,20250429,8.02,8.15,7.86,8.08,8.05,0.03,0.3727,540971.8,435124.007
60,002104.SZ,20250428,8.37,8.38,7.99,8.05,8.47,-0.42,-4.9587,954678.0,776582.962
61,002104.SZ,20250425,7.72,8.47,7.72,8.47,7.7,0.77,10.0,745250.74,627582.656
62,002104.SZ,20250424,8.0,8.17,7.7,7.7,8.01,-0.31,-3.8702,680887.71,536901.717
63,002104.SZ,20250423,8.25,8.51,8.01,8.01,8.34,-0.33,-3.9568,968368.89,798918.84
