date,open,high,low,close
2020-03-20,4.5,4.5,4.01,4.2
2020-03-13,5.0,5.05,4.23,4.49
2020-03-06,5.0,5.31,4.85,5.16
2020-02-28,5.49,5.85,4.85,4.9
2020-02-21,4.68,5.65,4.67,5.35
2020-02-14,4.6,4.85,4.58,4.68
2020-02-07,4.25,4.7,4.03,4.66
2020-01-23,4.81,5.03,4.61,4.72
2020-01-17,4.94,5.02,4.81,4.83
2020-01-10,4.67,5.13,4.63,4.95
2020-01-03,4.56,4.76,4.42,4.73
2019-12-27,4.76,4.89,4.48,4.64
2019-12-20,4.21,4.83,4.21,4.68
2019-12-13,4.13,4.17,3.98,4.11
2019-12-06,3.94,4.12,3.85,4.07
2019-11-29,3.65,3.95,3.61,3.9
2019-11-22,3.73,3.78,3.62,3.65
2019-11-15,3.61,3.8,3.55,3.69
2019-11-08,3.6,3.71,3.56,3.63
2019-11-01,3.71,3.74,3.54,3.59
2019-10-25,3.64,3.84,3.54,3.7
2019-10-18,3.8,3.83,3.63,3.64
2019-10-11,3.78,3.81,3.68,3.76
2019-09-30,3.74,3.82,3.74,3.75
2019-09-27,3.92,3.95,3.71,3.76
2019-09-20,4.05,4.08,3.86,3.94
2019-09-12,3.98,4.18,3.93,4.03
2019-09-06,3.65,3.92,3.62,3.91
2019-08-30,3.86,3.9,3.65,3.66
2019-08-23,3.86,4.08,3.84,3.97
2019-08-16,3.74,3.94,3.71,3.82
2019-08-09,3.89,3.97,3.64,3.72
2019-08-02,4.21,4.32,3.88,3.93
2019-07-26,4.05,4.32,3.86,4.2
2019-07-19,3.75,4.35,3.71,4.03
2019-07-12,3.66,3.82,3.48,3.73
2019-07-05,3.57,3.89,3.52,3.65
2019-06-28,3.48,3.49,3.39,3.44
2019-06-21,3.39,3.52,3.33,3.5
2019-06-14,3.34,3.5,3.32,3.39
2019-06-06,3.45,3.47,3.3,3.32
2019-05-31,3.4,3.54,3.37,3.44
2019-05-24,3.32,3.54,3.31,3.38
2019-05-17,3.46,3.48,3.3,3.32
2019-05-10,3.54,3.55,3.27,3.5
2019-04-30,3.83,3.86,3.48,3.6
2019-04-26,3.98,4.1,3.81,3.82
2019-04-19,3.87,4.02,3.78,3.95
2019-04-12,4.01,4.01,3.81,3.83
2019-04-04,3.91,4.04,3.91,3.98
2019-03-29,3.99,4.19,3.73,3.9
2019-03-22,3.82,4.12,3.74,4.07
2019-03-15,4.05,4.18,3.77,3.82
