date,open,high,low,close
2020-03-24,49.26,49.88,47.39,49.73
2020-03-23,50.25,50.8,47.89,48.15
2020-03-20,52.3,52.79,51.4,52.52
2020-03-19,52.11,52.52,49.88,51.36
2020-03-18,53.59,54.67,52.02,52.09
2020-03-17,53.88,54.96,51.88,53.04
2020-03-16,56.59,57.33,53.88,53.88
2020-03-13,53.8,56.5,52.35,55.66
2020-03-12,57.31,57.66,55.9,57.03
2020-03-11,60.77,61.15,58.6,58.75
2020-03-10,57.6,61.5,57.33,60.17
2020-03-09,63.29,63.29,59.18,59.45
2020-03-06,65.5,67.55,65.33,65.36
2020-03-05,67.02,67.62,65.5,66.81
2020-03-04,66.95,67.8,64.72,66.58
2020-03-03,69.8,70.2,67.46,67.87
2020-03-02,65.6,67.23,64.0,66.85
2020-02-28,66.66,68.99,64.95,65.37
2020-02-27,71.68,73.15,68.08,70.05
2020-02-26,69.78,75.8,69.0,71.7
2020-02-25,64.4,72.19,64.17,70.85
2020-02-24,65.42,67.14,64.96,66.2
2020-02-21,67.0,68.27,65.68,67.5
2020-02-20,63.17,68.1,63.11,68.1
2020-02-19,64.47,64.48,61.66,61.91
2020-02-18,57.8,60.0,57.77,59.47
2020-02-17,56.91,58.56,56.91,58.48
2020-02-14,57.56,57.9,56.44,56.9
2020-02-13,58.5,60.13,57.5,57.55
2020-02-12,59.04,60.6,58.35,59.19
2020-02-11,60.0,60.12,58.28,59.04
2020-02-10,59.2,63.36,58.85,60.93
2020-02-07,60.74,60.74,56.66,57.9
2020-02-06,58.45,60.85,58.4,60.75
2020-02-05,57.7,62.0,56.99,60.81
2020-02-04,54.0,57.5,54.0,56.36
2020-02-03,53.85,54.48,53.85,53.85
2020-01-23,57.99,61.88,57.51,59.83
2020-01-22,56.5,60.5,56.1,59.27
2020-01-21,57.72,57.73,56.55,56.72
2020-01-20,57.3,59.9,56.5,58.76
2020-01-17,53.86,59.5,53.2,57.95
2020-01-16,53.49,54.54,51.78,54.09
2020-01-15,54.01,54.75,52.28,53.31
2020-01-14,55.0,55.99,53.0,53.44
2020-01-13,51.61,51.61,50.51,51.61
2020-01-10,47.66,47.66,46.61,46.92
2020-01-09,47.75,48.2,47.38,47.65
2020-01-08,47.55,48.35,47.15,47.28
2020-01-07,48.31,48.5,47.77,48.05
2020-01-06,47.39,49.19,47.19,48.28
2020-01-03,48.2,48.99,47.68,48.04
2020-01-02,47.69,48.47,47.51,48.17
2019-12-31,47.51,48.1,46.9,47.67
2019-12-30,46.35,47.8,46.02,47.64
2019-12-27,46.2,46.85,46.0,46.0
2019-12-26,46.21,47.25,46.14,46.41
2019-12-25,47.05,48.14,46.51,46.85
2019-12-24,45.75,46.85,45.75,46.78
2019-12-23,46.32,46.42,45.47,45.54
2019-12-20,45.23,47.28,45.05,46.62
2019-12-19,44.7,45.0,44.26,44.97
2019-12-18,45.08,45.08,44.53,44.7
2019-12-17,44.17,45.55,44.16,45.04
2019-12-16,43.43,44.15,43.23,44.13
2019-12-13,43.79,43.89,43.23,43.37
2019-12-12,44.09,44.09,43.23,43.48
2019-12-11,43.36,44.23,43.19,44.12
2019-12-10,43.53,43.53,43.2,43.43
2019-12-09,43.71,43.8,43.27,43.38
2019-12-06,44.05,44.14,43.47,43.71
