date,open,high,low,close
2020-03-23,12.7,13.0,12.23,12.28
2020-03-20,13.88,13.95,12.38,13.17
2020-03-13,14.3,14.5,12.91,13.63
2020-03-06,14.13,16.14,14.13,14.71
2020-02-28,15.81,17.09,13.99,13.99
2020-02-21,13.92,16.26,13.89,15.85
2020-02-14,13.55,14.46,13.21,13.94
2020-02-07,12.76,13.92,11.48,13.7
2020-01-23,15.97,16.03,13.93,14.18
2020-01-17,15.7,16.65,15.55,15.96
2020-01-10,15.6,16.21,15.4,15.7
2020-01-03,15.35,16.07,14.93,15.72
2019-12-27,15.6,16.27,15.31,15.44
2019-12-20,16.36,17.5,15.81,15.89
2019-12-13,15.86,17.13,15.75,16.36
2019-12-06,14.98,15.96,14.84,15.84
2019-11-29,15.39,15.54,14.6,14.85
2019-11-22,15.36,16.21,15.18,15.38
2019-11-15,15.08,16.05,14.19,15.41
2019-11-08,15.25,15.64,14.73,15.36
2019-11-01,16.76,17.6,14.45,15.08
2019-10-25,13.45,15.24,12.73,15.24
2019-10-18,12.8,14.5,12.7,13.69
2019-10-11,13.15,13.19,12.39,12.69
2019-09-30,13.3,13.62,12.77,12.9
2019-09-27,13.4,15.48,13.06,13.4
2019-09-20,12.7,13.87,12.14,13.34
2019-09-12,12.73,13.26,12.3,12.7
2019-09-06,10.81,13.45,10.66,12.51
2019-08-30,9.75,11.54,9.63,10.66
2019-08-23,9.7,10.35,9.4,9.84
2019-08-16,8.3,9.5,8.2,9.18
2019-08-09,9.11,9.6,8.2,8.32
2019-08-02,9.77,9.85,8.76,9.17
2019-07-26,9.39,9.88,9.02,9.75
2019-07-19,9.14,10.04,9.06,9.37
2019-07-12,9.87,9.87,8.93,9.13
2019-07-05,10.5,10.53,9.76,9.88
2019-06-28,9.8,10.68,9.52,10.28
2019-06-21,9.01,9.63,8.83,9.59
2019-06-14,9.03,9.57,8.95,9.07
2019-06-06,9.87,9.93,8.9,8.92
2019-05-31,9.99,10.6,9.46,9.78
2019-05-24,9.3,11.57,9.08,9.93
2019-05-17,9.2,9.55,8.87,9.04
2019-05-10,8.39,9.33,7.95,9.33
2019-04-30,9.2,9.28,8.31,8.75
2019-04-26,10.05,10.13,9.02,9.19
2019-04-19,9.97,10.35,9.43,10.06
2019-04-12,10.9,10.94,9.66,9.83
2019-04-04,10.8,11.63,10.47,10.65
2019-03-29,10.0,11.1,9.14,10.57
2019-03-22,7.55,11.0,7.38,10.25
2019-03-15,8.8,8.8,7.33,7.49
2019-03-08,7.12,8.67,7.0,8.33
2019-03-01,7.12,7.5,6.82,6.99
2019-02-22,5.96,7.06,5.89,7.02
2019-02-15,5.55,5.99,5.5,5.9
2019-02-01,5.52,5.55,5.24,5.53
2019-01-25,5.33,5.63,5.22,5.44
2019-01-18,5.02,5.22,4.92,5.14
2019-01-11,4.97,5.13,4.91,5.02
2019-01-04,4.77,5.03,4.63,4.95
2018-12-28,5.0,5.04,4.72,4.74
2018-12-21,5.1,5.13,4.99,5.03
2018-12-14,5.35,5.38,5.11,5.14
2018-12-07,5.45,5.58,5.36,5.41
2018-11-30,5.21,5.53,5.19,5.3
2018-11-23,5.67,5.76,5.18,5.21
2018-11-16,5.22,5.82,5.22,5.7
2018-11-09,5.28,5.51,5.25,5.26
2018-11-02,5.09,5.32,4.91,5.31
2018-10-26,5.16,5.45,4.9,5.14
2018-10-19,5.16,5.23,4.78,5.1
2018-10-12,6.4,6.46,4.96,5.14
2018-09-28,6.68,6.78,6.5,6.57
2018-09-21,6.37,6.71,6.28,6.67
2018-09-14,6.48,6.59,6.31,6.4
2018-09-07,6.46,6.85,6.24,6.51
2018-08-31,6.8,7.03,6.43,6.44
2018-08-24,7.32,7.63,6.59,6.79
2018-08-17,7.35,7.78,7.24,7.44
2018-08-10,6.81,7.5,6.7,7.47
2018-08-03,7.4,7.57,6.73,6.85
2018-07-27,7.43,7.92,7.32,7.43
2018-07-20,6.95,7.5,6.95,7.41
2018-07-13,6.97,7.26,6.63,6.98
2018-07-06,7.17,7.32,6.52,6.96
2018-06-29,6.45,7.15,6.09,7.11
2018-06-22,7.01,7.25,6.17,6.37
2018-06-15,7.65,7.76,7.05,7.15
2018-06-08,7.74,8.07,7.56,7.71
2018-06-01,8.33,8.37,7.65,7.7
2018-05-25,8.35,9.05,8.12,8.32
2018-05-18,8.3,8.47,7.97,8.35
2018-05-11,8.65,9.3,8.35,8.39
2018-05-04,8.91,9.1,8.31,8.64
2018-04-27,9.72,9.85,8.58,9.02
2018-04-20,8.49,10.1,8.41,9.54
2018-04-13,8.25,8.86,8.05,8.55
2018-04-04,8.34,9.02,8.13,8.26
2018-03-30,6.78,8.28,6.72,8.2
2018-03-23,7.5,7.76,6.78,6.87
2018-03-16,7.3,7.53,6.93,7.04
2018-03-09,6.83,7.36,6.82,7.16
2018-03-02,6.45,6.99,6.41,6.8
2018-02-23,6.31,6.91,6.06,6.42
2018-02-14,6.07,6.41,6.07,6.31
2018-02-09,6.6,6.82,6.0,6.04
2018-02-02,7.28,7.34,6.61,6.79
2018-01-26,7.01,7.39,6.9,7.28
2018-01-19,7.2,7.28,6.87,7.01
2018-01-12,7.17,7.65,6.86,7.35
2018-01-05,7.3,7.37,7.1,7.19
2017-12-29,6.73,7.29,6.39,7.29
2017-12-22,7.02,7.09,6.69,6.75
2017-12-15,7.05,7.22,6.91,7.06
2017-12-08,7.02,7.09,6.68,7.02
2017-12-01,6.9,7.22,6.66,7.09
2017-11-24,7.18,7.27,6.85,6.88
2017-11-17,7.93,8.26,7.21,7.25
2017-11-10,7.59,7.95,7.56,7.89
2017-11-03,8.15,8.18,7.51,7.64
2017-10-27,8.18,8.31,8.03,8.15
2017-10-20,8.78,8.78,8.11,8.18
2017-10-13,8.66,8.96,8.64,8.86
2017-09-29,9.0,9.07,8.54,8.61
2017-09-22,8.56,8.98,8.51,8.95
2017-09-15,8.59,8.86,8.5,8.56
2017-09-08,8.47,8.9,8.39,8.58
2017-09-01,8.51,8.68,8.34,8.48
2017-08-25,8.83,8.96,8.39,8.51
2017-08-18,8.49,9.08,8.47,8.83
2017-08-11,9.1,9.17,8.46,8.5
2017-08-04,9.48,9.54,8.88,9.1
2017-07-28,9.19,9.67,9.09,9.48
2017-07-21,9.33,9.36,8.78,9.18
2017-07-14,9.56,9.73,9.18,9.45
2017-07-07,9.15,9.83,9.15,9.47
2017-06-30,8.5,9.1,8.41,9.01
2017-06-23,8.52,8.86,8.34,8.48
2017-06-16,8.49,8.61,8.27,8.51
2017-06-09,7.98,8.65,7.9,8.54
2017-06-02,8.46,8.52,7.58,7.91
2017-05-26,9.37,9.37,8.2,8.38
2017-05-19,9.7,9.8,9.21,9.38
2017-05-12,9.11,9.78,9.06,9.22
2017-05-05,9.61,9.67,9.08,9.11
2017-04-28,9.5,9.71,8.98,9.66
2017-04-21,10.19,10.26,9.45,9.52
2017-04-14,10.28,10.44,10.05,10.15
2017-04-07,10.12,10.47,10.07,10.25
2017-03-31,11.2,11.22,10.02,10.1
2017-03-24,11.4,11.45,10.8,11.14
2017-03-17,10.97,11.52,10.75,11.16
2017-03-10,10.84,11.06,10.66,10.97
2017-03-03,10.95,11.45,10.76,10.8
2017-02-24,9.33,10.95,9.31,10.84
2017-02-17,9.55,9.64,9.28,9.35
2017-02-10,9.53,9.76,9.43,9.58
2017-02-03,9.16,9.59,9.12,9.52
2017-01-26,9.61,9.72,9.06,9.14
2017-01-20,11.75,11.75,9.36,9.6
2017-01-13,12.97,13.29,11.7,11.84
2017-01-06,12.49,13.15,12.35,13.0
2016-12-30,12.47,12.83,12.31,12.44
2016-12-23,13.17,13.19,12.32,12.43
2016-12-16,12.5,13.19,12.01,13.12
2016-12-09,12.36,12.88,12.3,12.35
2016-12-02,13.9,14.29,12.64,12.65
2016-11-25,12.31,13.78,11.95,13.64
2016-10-28,11.96,12.98,11.7,11.73
2016-10-21,12.39,12.45,11.83,11.96
2016-10-14,11.28,12.5,11.28,12.34
2016-09-30,11.75,11.79,11.09,11.21
2016-09-23,11.7,12.0,11.7,11.81
2016-09-14,12.12,12.12,11.56,11.7
2016-09-09,12.11,12.47,11.7,12.33
2016-09-02,11.92,12.28,11.75,11.79
2016-08-26,12.1,12.22,11.69,11.85
2016-08-19,12.01,12.58,11.86,12.17
2016-08-12,12.22,12.23,11.73,11.98
2016-08-05,12.95,13.59,12.6,12.63
2016-07-28,12.4,13.18,12.13,12.39
2016-07-22,12.95,13.11,12.28,12.3
2016-07-15,13.0,13.88,12.7,13.05
2016-07-08,12.76,13.27,12.38,12.8
2016-07-01,10.06,13.8,10.06,13.05
2016-06-24,10.38,10.64,9.83,10.15
2016-06-17,10.59,10.72,10.0,10.36
2016-06-08,10.99,11.35,10.71,10.84
2016-06-03,10.27,11.19,10.21,10.95
2016-05-27,10.47,10.78,10.1,10.46
2016-05-20,10.57,10.98,10.06,10.43
2016-05-13,11.43,11.45,10.01,10.71
2016-05-06,12.11,12.42,11.61,11.65
2016-04-29,12.25,12.9,11.5,12.04
2016-04-22,13.33,13.67,12.03,12.21
2016-04-15,13.55,13.77,13.21,13.37
2016-04-08,13.9,14.85,13.26,13.44
2016-04-01,14.3,14.49,13.02,13.83
2016-03-25,13.64,15.2,13.64,13.92
2016-03-18,15.71,15.71,12.65,13.55
2016-03-11,19.39,19.39,17.45,17.45
2015-06-17,22.99,22.99,18.52,21.54
2015-06-12,22.1,23.0,20.7,22.38
2015-06-05,22.64,24.47,20.66,21.96
2015-05-29,17.59,23.45,17.19,21.85
2015-05-22,15.65,18.5,15.2,17.6
2015-05-15,16.11,17.28,15.5,15.73
2015-05-08,15.69,15.87,13.87,15.8
2015-04-30,16.95,16.98,14.6,15.62
2015-04-24,14.81,16.6,13.75,16.39
2015-04-17,16.2,17.24,14.33,14.9
2015-04-10,17.94,17.94,15.11,16.28
2015-04-03,17.4,18.49,16.92,17.87
2015-03-27,15.81,19.0,15.56,17.21
2015-03-20,13.65,16.55,13.5,15.8
2015-03-13,11.9,13.35,11.24,13.35
2015-03-06,8.78,13.08,8.73,12.02
2015-02-27,7.83,8.88,7.78,8.79
2015-02-17,7.79,7.93,7.61,7.85
2015-02-13,7.17,8.0,6.8,7.83
2015-02-06,7.49,8.0,7.23,7.35
2015-01-30,7.84,8.19,7.33,7.57
2015-01-23,7.55,8.49,7.38,7.84
2015-01-16,6.32,7.68,6.23,7.68
2015-01-09,5.79,6.47,5.79,6.33
2014-12-31,6.25,6.3,5.6,5.73
2014-12-26,5.92,6.42,5.4,6.24
2014-12-19,6.36,6.49,5.85,5.94
2014-12-12,6.3,6.45,5.92,6.36
2014-12-05,6.66,6.69,6.28,6.36
2014-11-28,6.67,6.91,6.54,6.62
2014-11-21,6.38,6.87,6.27,6.65
2014-11-14,7.06,7.18,6.38,6.43
2014-11-07,7.1,7.45,6.82,7.06
2014-10-31,6.7,7.36,6.45,7.12
2014-10-24,7.26,7.85,6.67,6.73
2014-10-17,6.79,7.5,6.68,7.26
2014-10-10,5.95,7.07,5.95,6.84
2014-09-30,5.63,6.14,5.63,5.95
2014-09-26,6.06,6.28,5.56,5.62
2014-08-15,5.32,6.62,5.27,6.45
2014-08-08,4.7,5.5,4.68,5.32
2014-08-01,4.53,4.85,4.53,4.7
2014-07-25,4.67,4.76,4.35,4.51
2014-07-18,4.36,4.85,4.33,4.69
2014-07-11,4.4,4.45,4.28,4.36
2014-07-04,4.25,4.49,4.18,4.41
2014-06-27,4.1,4.32,4.09,4.25
2014-06-20,4.14,4.45,4.05,4.12
2014-06-13,4.15,4.23,4.07,4.16
2014-06-06,4.25,4.36,4.11,4.18
2014-05-30,4.08,4.48,4.03,4.28
2014-05-23,3.66,4.11,3.65,4.1
2014-05-16,3.64,3.81,3.64,3.7
2014-05-09,3.5,3.67,3.48,3.64
2014-04-30,3.47,3.53,3.43,3.5
2014-04-25,3.78,3.81,3.49,3.5
