date,open,high,low,close
2020-03-23,50.5,52.0,48.5,48.81
2020-03-20,51.89,52.89,50.5,52.7
2020-03-19,52.0,52.79,50.0,51.01
2020-03-18,53.18,55.2,51.71,51.71
2020-03-17,54.51,56.4,50.0,52.68
2020-03-16,61.0,61.0,54.61,54.61
2020-03-13,57.0,61.66,57.0,60.68
2020-03-12,62.0,63.05,59.88,61.1
2020-03-11,65.81,66.6,62.09,62.09
2020-03-10,65.0,66.74,63.68,65.62
2020-03-09,66.88,68.17,65.0,66.0
2020-03-06,67.5,68.6,66.8,68.6
2020-03-05,64.43,68.33,63.9,68.33
2020-03-04,62.0,64.63,61.7,64.32
2020-03-03,62.01,63.2,61.86,62.42
2020-03-02,57.93,62.24,57.93,61.77
2020-02-28,59.0,60.58,57.0,57.67
2020-02-27,60.84,62.79,60.51,60.91
2020-02-26,61.52,61.75,59.75,60.64
2020-02-25,61.0,63.21,59.81,62.0
2020-02-24,61.17,63.45,61.17,62.05
2020-02-21,61.9,62.94,61.12,61.61
2020-02-20,62.45,62.8,60.25,61.6
2020-02-19,62.66,63.44,62.2,62.58
2020-02-18,63.3,64.61,62.03,62.89
2020-02-17,61.46,64.38,60.7,63.75
2020-02-14,58.13,61.3,58.12,61.05
2020-02-13,58.7,60.38,58.01,58.49
2020-02-12,58.51,59.82,58.46,59.01
2020-02-11,58.4,59.99,57.55,58.7
2020-02-10,55.0,59.0,54.1,58.82
2020-02-07,57.2,58.2,54.5,55.35
2020-02-06,53.86,56.59,53.85,56.3
2020-02-05,55.85,56.48,53.91,54.02
2020-02-04,59.0,59.0,55.19,56.12
2020-02-03,54.0,57.95,53.06,56.6
2020-01-23,59.48,61.58,57.7,58.6
2020-01-22,60.2,62.37,57.5,61.05
2020-01-21,58.5,60.04,57.43,58.35
2020-01-20,57.18,58.94,56.1,58.43
2020-01-17,56.5,58.86,56.21,57.17
2020-01-16,54.0,56.5,53.6,56.21
2020-01-15,51.3,54.37,51.3,53.95
2020-01-14,51.0,52.34,50.81,51.85
2020-01-13,49.99,51.2,49.99,51.0
2020-01-10,50.01,50.49,49.14,49.99
2020-01-09,48.46,50.26,48.46,49.99
2020-01-08,48.3,48.3,47.62,48.01
2020-01-07,47.68,48.64,47.68,48.45
2020-01-06,48.03,48.37,47.55,47.7
2020-01-03,50.3,50.58,47.68,48.55
2020-01-02,51.6,51.73,50.36,50.57
2019-12-31,50.89,52.48,50.89,51.54
2019-12-30,52.8,53.09,50.99,51.5
2019-12-27,53.24,54.44,52.11,53.28
2019-12-26,52.85,53.39,52.57,53.24
2019-12-25,51.5,53.25,51.3,52.99
2019-12-24,52.4,53.88,50.88,51.45
2019-12-23,52.0,54.09,51.5,52.5
2019-12-20,51.0,52.16,51.0,51.77
2019-12-19,50.85,51.48,50.56,51.22
2019-12-18,52.17,52.18,50.92,51.22
2019-12-17,49.9,52.08,49.5,51.7
2019-12-16,50.1,50.38,49.04,50.01
2019-12-13,48.01,49.98,47.5,49.97
2019-12-12,47.51,48.0,46.8,47.5
2019-12-11,48.22,48.28,47.49,47.49
2019-12-10,48.0,48.88,47.45,48.24
2019-12-09,49.25,49.47,47.67,48.42
2019-12-06,49.5,49.98,48.61,49.15
2019-12-05,47.8,50.13,47.53,49.48
2019-12-04,46.39,48.06,46.07,47.84
2019-12-03,46.52,46.95,45.3,46.29
2019-12-02,47.89,48.28,46.45,46.47
2019-11-29,50.24,50.24,47.02,47.9
2019-11-28,51.03,52.2,49.57,50.26
2019-11-27,51.19,52.15,50.17,51.19
2019-11-26,50.07,51.85,49.0,51.26
2019-11-25,50.4,51.16,48.86,49.35
2019-11-22,55.46,55.6,50.05,50.6
2019-11-21,55.42,56.84,54.45,54.96
2019-11-20,55.86,57.77,55.31,55.55
2019-11-19,54.74,55.7,54.46,55.45
2019-11-18,54.66,55.5,53.85,54.64
2019-11-15,54.83,56.25,54.2,54.29
2019-11-14,51.0,55.6,50.73,55.17
2019-11-13,49.01,51.8,49.0,51.36
2019-11-12,50.0,50.3,48.42,49.63
2019-11-11,54.14,54.14,49.55,49.55
2019-11-08,55.0,56.3,54.89,55.06
2019-11-07,55.5,56.42,54.6,55.01
2019-11-06,55.59,56.55,54.8,56.02
2019-11-05,56.99,56.99,55.0,55.37
2019-11-04,56.6,59.0,56.6,56.84
2019-11-01,55.76,57.56,55.1,56.55
2019-10-31,52.2,57.28,52.2,56.02
2019-10-30,54.85,54.97,53.01,53.43
2019-10-29,54.16,55.68,53.61,55.48
2019-10-28,49.5,55.3,49.1,54.15
2019-10-25,49.99,50.68,49.4,50.46
2019-10-24,50.09,50.49,48.8,50.15
2019-10-23,52.0,52.37,49.84,50.05
2019-10-22,52.18,52.99,51.0,52.28
2019-10-21,56.51,57.83,51.5,52.0
2019-10-18,56.9,59.39,55.8,57.22
