date,open,high,low,close
2020-03-30,3.65,3.71,3.64,3.69
2020-03-27,3.52,3.71,3.48,3.67
2020-03-20,3.77,3.78,3.5,3.57
2020-03-13,3.85,3.88,3.69,3.77
2020-03-06,3.79,3.99,3.78,3.9
2020-02-28,3.91,3.93,3.78,3.78
2020-02-21,3.87,3.97,3.87,3.93
2020-02-14,3.77,3.89,3.75,3.89
2020-02-07,3.68,3.84,3.66,3.79
2020-01-23,4.18,4.21,3.98,4.02
2020-01-17,4.28,4.35,4.16,4.18
2020-01-10,4.4,4.43,4.25,4.28
2020-01-03,4.41,4.55,4.3,4.42
2019-12-27,4.45,4.5,4.32,4.44
2019-12-20,4.41,4.56,4.34,4.43
2019-12-13,4.19,4.42,4.13,4.41
2019-12-06,4.15,4.23,4.11,4.19
2019-11-29,4.17,4.32,4.12,4.13
2019-11-22,4.25,4.4,4.16,4.18
2019-11-15,4.42,4.42,4.24,4.25
2019-11-08,4.5,4.73,4.42,4.46
2019-11-01,4.46,4.55,4.23,4.5
2019-10-25,4.41,4.57,4.37,4.48
2019-10-18,4.33,4.74,4.33,4.41
2019-10-11,3.95,4.33,3.94,4.31
2019-09-30,4.02,4.04,3.93,3.94
2019-09-27,3.94,4.1,3.88,4.02
2019-09-20,3.98,4.0,3.92,3.96
2019-09-12,3.99,4.02,3.93,3.99
2019-09-06,3.77,3.98,3.75,3.97
2019-08-30,3.68,3.78,3.65,3.76
2019-08-23,3.77,3.78,3.68,3.71
2019-08-16,3.76,3.83,3.71,3.77
2019-08-09,3.85,3.86,3.7,3.77
2019-08-02,3.89,4.0,3.84,3.86
2019-07-26,3.78,3.89,3.76,3.87
2019-07-19,3.79,3.81,3.76,3.78
2019-07-12,3.85,3.85,3.76,3.8
2019-07-05,3.85,3.89,3.83,3.86
2019-06-28,4.03,4.05,3.8,3.81
2019-06-21,3.94,4.08,3.94,4.03
2019-06-14,3.94,3.98,3.92,3.94
2019-06-06,3.85,3.94,3.84,3.92
2019-05-31,3.86,3.93,3.82,3.84
2019-05-24,3.87,3.95,3.85,3.86
2019-05-17,3.93,3.95,3.86,3.87
2019-05-10,4.1,4.11,3.89,3.96
2019-04-30,4.11,4.22,4.1,4.17
2019-04-26,4.32,4.35,4.08,4.09
2019-04-19,4.18,4.44,4.14,4.32
2019-04-12,4.25,4.35,4.1,4.14
2019-04-04,4.1,4.23,4.09,4.23
2019-03-29,4.08,4.12,3.97,4.1
2019-03-22,4.15,4.25,4.08,4.11
2019-03-15,4.16,4.25,4.11,4.13
2019-03-08,4.43,4.62,4.15,4.17
2019-03-01,4.07,4.4,4.07,4.4
2019-02-22,4.0,4.08,3.98,4.06
2019-02-15,4.04,4.09,3.97,3.99
2019-02-01,4.0,4.11,3.92,4.07
2019-01-25,3.94,4.02,3.86,3.98
2019-01-18,3.88,3.96,3.85,3.95
2019-01-11,3.88,3.92,3.8,3.87
2019-01-04,3.69,3.87,3.62,3.84
2018-12-28,3.63,3.73,3.57,3.7
2018-12-21,3.82,3.84,3.62,3.65
2018-12-14,3.82,3.9,3.79,3.81
2018-12-07,3.9,3.94,3.83,3.85
2018-11-30,3.82,3.87,3.81,3.85
2018-11-23,3.87,3.93,3.8,3.8
2018-11-16,3.85,3.9,3.8,3.86
2018-11-09,4.02,4.03,3.82,3.84
2018-11-02,4.03,4.1,3.94,4.03
2018-10-26,3.92,4.09,3.91,4.0
2018-10-19,3.79,3.94,3.72,3.92
2018-10-12,3.85,3.86,3.68,3.8
2018-09-28,3.9,3.94,3.84,3.91
2018-09-21,3.77,3.97,3.73,3.93
2018-09-14,3.71,3.8,3.66,3.77
2018-09-07,3.71,3.78,3.68,3.73
2018-08-31,3.63,3.75,3.61,3.73
2018-08-24,3.47,3.68,3.45,3.63
2018-08-17,3.57,3.57,3.44,3.45
2018-08-10,3.56,3.63,3.54,3.59
2018-08-03,3.63,3.71,3.51,3.56
2018-07-27,3.74,3.86,3.6,3.63
2018-07-20,3.67,3.77,3.58,3.74
2018-07-13,3.58,3.7,3.58,3.67
2018-07-06,3.65,3.65,3.48,3.58
2018-06-29,3.83,3.84,3.58,3.66
2018-06-22,3.86,3.93,3.79,3.82
2018-06-15,3.89,3.91,3.84,3.9
2018-06-08,3.97,4.01,3.89,3.89
2018-06-01,4.0,4.02,3.95,3.97
2018-05-25,4.1,4.11,3.97,4.02
2018-05-18,4.1,4.15,4.04,4.09
2018-05-11,4.02,4.12,4.01,4.09
2018-05-04,4.05,4.06,3.98,4.03
2018-04-27,3.96,4.06,3.95,4.04
2018-04-20,4.07,4.07,3.92,3.97
2018-04-13,4.02,4.2,4.01,4.07
2018-04-04,4.08,4.11,4.01,4.02
2018-03-30,4.14,4.16,4.03,4.07
2018-03-23,4.18,4.24,4.09,4.19
2018-03-16,4.32,4.34,4.18,4.19
2018-03-09,4.26,4.38,4.23,4.31
2018-03-02,4.49,4.53,4.26,4.27
2018-02-23,4.4,4.49,4.36,4.48
2018-02-14,4.35,4.39,4.26,4.31
2018-02-09,4.62,5.05,4.18,4.4
2018-02-02,4.79,4.89,4.58,4.69
2018-01-26,4.46,4.88,4.43,4.81
2018-01-19,4.16,4.54,4.15,4.45
2018-01-12,4.1,4.19,4.08,4.17
2018-01-05,4.05,4.13,4.04,4.12
2017-12-29,4.06,4.11,4.03,4.05
2017-12-22,4.07,4.1,4.05,4.07
2017-12-15,4.16,4.18,4.06,4.07
2017-12-08,4.17,4.28,4.14,4.17
2017-12-01,4.17,4.24,4.1,4.18
2017-11-24,4.06,4.26,4.05,4.19
2017-11-17,4.0,4.1,4.0,4.08
2017-11-10,4.01,4.07,3.99,4.0
2017-11-03,4.08,4.09,3.98,4.03
2017-10-27,4.11,4.11,4.04,4.07
2017-10-20,4.1,4.15,4.1,4.11
2017-10-13,4.15,4.16,4.07,4.1
2017-09-29,4.1,4.13,4.04,4.05
2017-09-22,4.1,4.14,4.08,4.12
2017-09-15,4.17,4.19,4.08,4.11
2017-09-08,4.15,4.25,4.14,4.15
2017-09-01,4.22,4.32,4.13,4.15
