date,open,high,low,close
2020-03-20,12.0,15.44,11.73,12.68
2020-03-13,10.13,13.26,9.82,11.6
2020-03-06,8.57,10.58,8.23,9.83
2020-02-28,8.64,9.32,8.16,8.54
2020-02-21,8.69,9.3,8.25,8.53
2020-02-14,10.58,10.58,8.62,8.7
2020-02-07,8.94,12.25,8.14,10.34
2020-01-23,7.63,8.29,7.3,8.13
2020-01-17,7.42,7.71,7.03,7.19
2020-01-10,6.87,7.52,6.78,7.37
2020-01-03,6.54,7.3,6.42,7.11
2019-12-27,6.74,6.75,6.45,6.6
2019-12-20,6.7,7.04,6.62,6.76
2019-12-13,6.73,6.92,6.61,6.68
2019-12-06,6.57,6.8,6.42,6.72
2019-11-29,6.85,6.87,6.41,6.57
2019-11-22,6.84,7.16,6.8,6.85
2019-11-15,7.2,7.39,6.91,6.91
2019-11-08,7.27,7.6,6.97,7.32
2019-11-01,7.55,7.83,6.98,7.31
2019-10-25,7.28,7.92,7.05,7.71
2019-10-18,8.1,8.24,7.13,7.22
2019-10-11,7.87,8.5,7.7,8.07
2019-09-30,7.6,7.65,7.25,7.47
2019-09-27,7.52,7.85,6.77,7.46
2019-09-20,7.65,7.74,7.18,7.51
2019-09-12,7.43,7.99,7.27,7.59
2019-09-06,6.51,7.45,6.51,7.45
2019-08-30,6.66,7.17,6.47,6.55
2019-08-23,6.38,6.85,6.16,6.85
2019-08-16,5.57,5.83,5.5,5.8
2019-08-09,5.97,6.02,5.58,5.64
2019-08-02,6.1,6.17,5.95,6.0
2019-07-26,6.36,6.38,5.95,6.13
2019-07-19,6.42,6.64,6.32,6.36
2019-07-12,6.83,6.83,6.41,6.53
2019-07-05,6.81,7.48,6.8,6.93
2019-06-28,6.93,6.96,6.61,6.74
2019-06-21,6.62,6.96,6.4,6.9
2019-06-14,6.58,6.91,6.45,6.58
2019-06-06,7.17,7.2,6.5,6.58
2019-05-31,7.02,7.41,6.89,7.19
2019-05-24,7.11,7.39,6.73,7.0
2019-05-17,7.55,7.86,7.01,7.1
2019-05-10,7.88,7.89,7.17,7.61
2019-04-30,8.5,8.58,8.01,8.19
2019-04-26,9.32,9.35,8.4,8.46
2019-04-19,9.22,9.91,8.98,9.31
2019-04-12,9.08,11.84,8.65,10.17
2019-04-04,7.96,9.09,7.95,9.08
2019-03-29,8.65,8.83,7.41,7.94
2019-03-22,8.58,9.58,8.38,8.9
2019-03-15,7.9,8.77,7.74,8.36
2019-03-08,7.48,8.78,7.4,7.85
2019-03-01,6.69,7.77,6.66,7.46
2019-02-22,6.46,7.13,6.41,6.64
2019-02-15,5.8,6.47,5.77,6.45
2019-02-01,6.18,6.26,5.57,5.81
2019-01-25,6.48,6.66,6.17,6.17
2019-01-18,6.55,6.64,6.37,6.5
2019-01-11,6.58,6.75,6.49,6.57
2019-01-04,6.48,6.54,6.24,6.52
2018-12-28,6.85,6.86,6.41,6.46
2018-12-21,6.88,7.02,6.74,6.85
2018-12-14,7.41,7.43,6.86,6.9
2018-12-07,7.49,8.05,7.42,7.46
2018-11-30,7.64,8.08,7.2,7.39
2018-11-23,8.23,8.35,7.6,7.62
2018-11-16,7.7,8.56,7.53,8.3
2018-11-09,7.17,8.15,7.09,7.7
2018-11-02,6.75,7.19,6.62,7.17
2018-10-26,6.98,7.34,6.46,6.75
2018-10-19,7.0,7.08,6.09,6.99
2018-10-12,7.8,8.49,6.76,7.0
2018-09-28,7.61,8.24,7.51,7.9
2018-09-21,7.56,7.64,7.3,7.62
2018-09-14,7.66,7.94,7.3,7.55
2018-09-07,7.74,7.97,7.45,7.61
2018-08-31,8.28,8.48,7.65,7.68
2018-08-24,8.6,8.69,7.98,8.19
2018-08-17,8.88,9.23,8.58,8.58
2018-08-10,9.37,9.38,8.8,9.1
2018-08-03,11.52,11.74,9.5,9.52
2018-07-27,9.82,11.3,9.56,11.3
2018-07-20,9.88,10.45,9.7,10.09
2018-07-13,10.2,10.76,9.79,10.45
2018-07-06,10.47,10.63,9.5,10.05
2018-06-29,10.53,10.75,10.11,10.65
2018-06-22,10.68,11.14,9.92,10.44
2018-06-15,13.33,13.4,11.17,11.18
2018-06-08,13.51,14.02,13.05,13.4
2018-06-01,15.38,15.5,13.32,13.48
2018-05-25,15.72,16.4,14.85,15.53
2018-05-18,16.54,16.56,15.23,15.55
2018-05-11,15.3,17.49,15.25,16.77
2018-05-04,15.07,15.5,14.12,15.39
2018-04-27,14.1,15.41,13.31,15.09
2018-04-20,16.48,16.54,14.22,14.3
2018-04-13,15.75,16.91,15.63,16.67
2018-04-04,16.5,16.81,15.91,15.98
2018-03-30,14.7,16.33,14.25,16.22
2018-03-23,16.18,17.12,14.97,14.97
2018-03-16,16.13,17.97,15.38,16.07
2018-03-09,14.6,15.39,14.17,15.17
2018-03-02,13.61,14.87,13.56,14.47
2018-02-23,12.94,14.79,12.94,13.56
2018-02-14,13.42,14.14,13.32,13.48
2018-02-09,15.68,15.68,12.73,13.69
2018-02-02,18.33,18.79,15.9,15.9
2018-01-26,18.18,18.53,17.81,18.4
2018-01-19,18.76,18.92,18.08,18.23
2018-01-12,18.92,19.28,18.6,18.85
2018-01-05,18.84,19.7,18.84,18.86
2017-12-29,18.02,19.86,17.5,19.17
2017-12-22,18.6,18.76,18.0,18.04
2017-12-15,18.52,18.73,18.28,18.62
2017-12-08,19.4,19.65,18.17,18.65
2017-12-01,18.51,19.9,17.91,19.52
2017-11-24,19.55,19.56,18.42,18.5
2017-11-17,20.8,20.83,19.26,19.55
2017-11-10,20.86,21.27,20.27,20.79
2017-11-03,21.7,21.84,20.51,20.88
2017-10-27,21.66,22.09,21.43,21.68
2017-10-20,22.39,22.39,21.31,21.72
2017-10-13,22.39,23.09,22.14,22.56
2017-09-29,23.0,23.34,22.18,22.38
2017-09-22,22.25,24.1,22.07,23.18
2017-09-15,20.83,22.49,20.76,22.05
2017-09-08,20.48,21.18,20.23,20.85
2017-09-01,20.49,21.69,20.31,20.49
2017-08-25,20.38,20.67,20.25,20.5
2017-08-18,20.5,20.77,20.18,20.45
2017-08-11,20.18,20.97,20.14,20.5
2017-08-04,20.3,20.9,19.68,20.15
2017-07-19,20.36,20.44,19.4,19.78
2017-07-14,20.48,20.53,20.18,20.46
2017-07-07,20.44,20.6,20.09,20.5
2017-06-30,20.36,21.13,20.11,20.45
2017-06-23,21.16,21.18,20.2,20.45
2017-06-16,21.65,21.75,19.22,21.01
2017-06-09,21.54,22.3,21.54,21.78
2017-06-02,22.3,22.4,21.1,21.72
2017-05-26,22.66,22.71,21.41,22.04
2017-05-19,22.02,23.48,21.89,22.57
2017-05-12,21.82,22.5,21.25,22.02
2017-05-05,23.55,23.8,21.0,21.8
2017-04-28,25.16,25.35,21.71,23.7
2017-04-21,25.16,25.5,23.88,25.1
2017-04-14,25.05,26.37,24.63,25.3
2017-04-07,23.75,25.17,23.73,24.91
2017-03-31,25.05,25.44,23.26,23.68
2017-03-24,24.02,25.47,24.02,25.0
2017-03-17,23.6,24.69,23.14,24.0
2017-03-10,23.68,24.3,23.33,23.45
2017-03-03,23.48,24.31,23.37,23.68
2017-02-24,21.96,24.11,21.43,23.28
2017-02-17,22.1,22.41,21.8,21.95
2017-02-10,21.81,22.46,21.66,22.08
2017-02-03,22.0,22.2,21.46,21.82
2017-01-26,22.25,22.82,21.75,22.24
2017-01-20,23.01,23.01,20.84,22.48
