date,open,high,low,close
2019-09-30,3.44,3.45,3.4,3.41
2019-09-27,3.62,3.62,3.42,3.43
2019-09-20,3.74,3.8,3.56,3.62
2019-09-12,3.64,3.78,3.61,3.73
2019-09-06,3.47,3.68,3.47,3.6
2019-08-30,3.39,3.58,3.38,3.46
2019-08-23,3.46,3.56,3.46,3.49
2019-08-16,3.43,3.51,3.37,3.45
2019-08-09,3.69,3.73,3.38,3.43
2019-08-02,3.83,3.86,3.7,3.72
2019-07-26,3.92,3.92,3.75,3.82
2019-07-19,3.79,4.18,3.74,3.88
2019-07-12,4.0,4.0,3.76,3.76
2019-07-05,3.96,4.06,3.92,3.99
2019-06-28,4.03,4.06,3.84,3.9
2019-06-21,3.92,4.07,3.89,4.04
2019-06-14,3.97,4.07,3.92,3.93
2019-06-06,4.26,4.3,3.95,3.98
2019-05-31,4.22,4.33,4.17,4.27
2019-05-24,4.21,4.31,4.11,4.16
2019-05-17,4.35,4.42,4.17,4.2
2019-05-10,4.49,4.5,4.15,4.38
2019-04-30,4.84,4.87,4.49,4.6
2019-04-26,5.37,5.44,4.83,4.84
2019-04-19,5.21,5.39,5.02,5.35
2019-04-12,5.4,5.5,5.1,5.15
2019-04-04,5.05,5.44,5.05,5.34
2019-03-29,5.25,5.36,4.83,5.03
2019-03-22,5.29,5.63,5.22,5.49
2019-03-15,5.16,5.78,5.11,5.28
2019-03-08,5.14,5.82,5.05,5.13
2019-03-01,4.75,5.38,4.73,5.12
2019-02-22,4.6,5.05,4.51,4.69
2019-02-15,4.15,4.48,4.11,4.41
2019-02-01,4.35,4.38,3.99,4.13
2019-01-25,4.43,4.46,4.27,4.33
2019-01-18,4.44,4.58,4.39,4.41
2019-01-11,4.44,4.52,4.36,4.42
2019-01-04,4.25,4.42,4.1,4.37
2018-12-28,4.42,4.49,4.14,4.21
2018-12-21,4.65,4.78,4.43,4.44
2018-12-14,4.73,5.04,4.66,4.69
2018-12-07,4.65,5.13,4.58,4.8
2018-11-30,4.2,4.57,4.14,4.57
2018-11-23,4.45,4.75,4.18,4.2
2018-11-16,4.17,4.48,4.15,4.44
2018-11-09,4.2,4.31,4.12,4.16
2018-11-02,4.0,4.23,3.95,4.22
2018-10-26,3.95,4.26,3.91,4.04
2018-10-19,4.1,4.16,3.73,3.91
2018-10-12,4.52,4.57,3.74,4.1
2018-09-28,4.68,4.73,4.55,4.58
2018-09-21,4.7,4.83,4.53,4.75
2018-09-14,4.57,4.89,4.48,4.73
2018-09-07,4.67,4.74,4.52,4.58
2018-08-31,4.83,5.05,4.63,4.67
2018-08-24,4.46,5.14,4.41,4.84
2018-08-17,4.97,4.99,4.46,4.51
2018-08-10,4.89,5.17,4.8,5.02
2018-08-03,5.48,5.59,4.72,4.89
2018-07-27,5.68,5.88,5.48,5.48
2018-07-20,5.77,6.26,5.46,5.69
2018-07-13,5.48,6.14,5.4,5.82
2018-07-06,5.9,5.91,5.22,5.5
2018-06-29,5.82,5.87,5.0,5.87
2018-06-22,4.86,5.29,4.06,5.29
2018-06-15,5.31,5.44,4.94,4.96
2018-06-08,5.38,5.88,5.31,5.35
2018-06-01,5.85,5.88,5.35,5.36
2018-05-25,6.16,6.23,5.84,5.86
2018-05-18,8.03,8.47,6.01,6.1
2018-05-11,7.52,8.2,7.41,7.95
2018-05-04,7.43,7.99,7.28,7.5
2018-04-27,8.6,8.6,7.3,7.41
2018-04-20,9.14,9.15,8.65,8.68
2018-04-13,9.07,9.26,9.01,9.09
2018-04-04,9.63,9.65,9.07,9.09
2018-03-30,8.81,9.64,8.72,9.55
2018-03-23,10.24,10.69,9.09,9.09
2018-03-16,10.38,10.67,10.03,10.04
2018-03-09,10.03,10.29,9.88,10.28
2018-03-02,9.9,10.26,9.8,10.02
2018-02-23,9.09,10.13,9.09,9.85
2018-02-14,9.13,9.78,9.13,9.47
