date,open,high,low,close
2020-03-23,2.61,2.62,2.56,2.58
2020-03-20,2.74,2.76,2.56,2.65
2020-03-13,2.83,2.9,2.58,2.72
2020-03-06,2.71,3.0,2.7,2.86
2020-02-28,2.83,2.88,2.66,2.67
2020-02-21,2.65,2.84,2.64,2.83
2020-02-14,2.57,2.71,2.55,2.65
2020-02-07,2.59,2.62,2.36,2.57
2020-01-23,2.94,2.96,2.84,2.88
2020-01-17,3.04,3.06,2.93,2.94
2020-01-10,2.99,3.08,2.97,3.03
2020-01-03,2.86,3.11,2.83,2.99
2019-12-27,2.88,2.89,2.83,2.87
2019-12-20,2.84,2.95,2.83,2.88
2019-12-13,2.83,2.84,2.8,2.83
2019-12-06,2.81,2.83,2.77,2.83
2019-11-29,2.79,2.85,2.78,2.8
2019-11-22,2.77,2.82,2.75,2.79
2019-11-15,2.81,2.85,2.76,2.76
2019-11-08,2.83,2.88,2.82,2.83
2019-11-01,2.89,2.93,2.79,2.83
2019-10-25,2.9,2.91,2.84,2.9
2019-10-18,3.0,3.02,2.88,2.89
2019-10-11,2.92,3.01,2.92,2.97
2019-09-30,2.95,2.96,2.92,2.92
2019-09-27,3.07,3.07,2.93,2.95
2019-09-20,3.19,3.2,3.05,3.08
2019-09-12,3.21,3.23,3.15,3.18
2019-09-06,3.05,3.25,3.03,3.17
2019-08-30,2.98,3.1,2.95,3.05
2019-08-23,2.89,3.09,2.89,3.03
2019-08-16,2.89,2.91,2.83,2.9
2019-08-09,3.01,3.03,2.81,2.88
2019-08-02,3.13,3.15,2.97,3.03
2019-07-26,3.17,3.17,3.03,3.13
2019-07-19,3.13,3.19,3.08,3.15
2019-07-12,3.24,3.25,3.12,3.14
2019-07-05,3.19,3.39,3.17,3.27
2019-06-28,3.22,3.25,3.11,3.14
2019-06-21,3.24,3.27,3.14,3.25
2019-06-14,3.01,3.47,2.98,3.22
2019-06-06,3.12,3.14,2.98,3.0
2019-05-31,3.11,3.2,3.08,3.12
2019-05-24,3.19,3.27,3.1,3.11
2019-05-17,3.27,3.34,3.2,3.22
2019-05-10,3.39,3.4,3.11,3.31
2019-04-30,3.56,3.59,3.38,3.46
2019-04-26,4.05,4.09,3.56,3.56
2019-04-19,4.03,4.09,3.89,4.04
2019-04-12,4.19,4.26,3.92,4.0
2019-04-04,3.93,4.2,3.93,4.11
2019-03-29,3.93,4.19,3.76,3.91
2019-03-22,3.85,4.2,3.76,3.98
2019-03-15,3.86,4.14,3.67,3.8
2019-03-08,4.01,4.45,3.89,3.89
2019-03-01,3.03,4.0,3.03,3.93
2019-02-22,2.9,3.05,2.9,3.01
2019-02-15,2.76,3.1,2.75,2.91
2019-02-01,2.78,2.83,2.69,2.76
2019-01-25,2.8,2.83,2.74,2.78
2019-01-18,2.79,2.84,2.78,2.81
2019-01-11,2.74,2.83,2.74,2.81
2019-01-04,2.67,2.74,2.66,2.74
2018-12-28,2.7,2.75,2.66,2.67
2018-12-21,2.77,2.81,2.7,2.72
2018-12-14,2.78,2.86,2.75,2.76
2018-12-07,2.78,2.82,2.74,2.79
2018-11-30,2.72,2.78,2.68,2.75
