date,open,high,low,close
2020-03-20,82.5,82.59,70.06,75.6
2020-03-13,81.6,84.8,75.0,83.59
2020-03-06,78.05,84.83,76.88,83.27
2020-02-28,83.6,85.07,76.43,78.5
2020-02-21,80.94,86.83,79.41,85.07
2020-02-14,79.5,81.43,78.51,80.94
2020-02-07,73.8,80.8,73.5,80.2
2020-01-23,90.15,90.3,80.4,82.0
2020-01-17,91.0,92.73,88.31,89.85
2020-01-10,90.22,95.18,89.5,94.34
2020-01-03,88.0,91.22,87.6,90.98
2019-12-27,88.0,89.77,85.29,88.12
2019-12-20,90.51,91.12,84.75,87.69
2019-12-13,87.57,91.3,85.1,90.12
2019-12-06,83.8,87.71,82.2,87.2
2019-11-29,84.68,86.9,82.08,83.8
2019-11-22,84.8,87.25,83.81,84.7
2019-11-15,90.05,90.15,84.38,84.5
2019-11-08,91.8,93.9,90.0,90.5
2019-11-01,90.39,92.79,88.7,90.81
2019-10-25,95.08,96.05,87.11,90.39
2019-10-18,95.6,97.5,94.08,95.25
2019-10-11,93.79,98.27,91.91,94.81
2019-09-30,92.58,94.58,92.58,93.06
2019-09-27,93.65,95.4,92.0,93.01
2019-09-20,93.0,95.96,91.7,93.37
2019-09-12,94.86,95.45,90.0,92.39
2019-09-06,96.03,96.18,91.31,94.18
2019-08-30,94.5,96.64,93.38,95.48
2019-08-23,91.2,96.88,89.6,95.28
2019-08-16,87.6,91.76,84.48,90.72
2019-08-09,89.33,89.88,82.27,87.4
2019-08-02,89.98,91.93,87.75,90.47
2019-07-26,85.19,90.49,85.01,89.6
2019-07-19,88.4,88.41,82.5,85.88
2019-07-12,86.89,89.6,83.98,87.71
2019-07-05,89.6,91.69,81.65,86.5
2019-06-28,84.87,88.69,83.6,88.65
2019-06-21,79.92,87.89,79.52,85.04
2019-06-14,74.56,81.6,74.02,79.46
2019-06-06,77.38,78.43,73.44,73.93
2019-05-31,75.15,78.39,73.37,77.39
2019-05-24,76.45,78.02,74.5,75.3
2019-05-17,76.48,79.35,74.8,77.19
2019-05-10,75.0,78.08,71.41,77.15
2019-04-30,78.65,80.88,77.14,77.49
2019-04-26,78.0,80.34,75.65,77.3
2019-04-19,72.8,79.3,72.54,78.64
2019-04-12,71.99,74.33,70.71,71.38
2019-04-04,71.0,73.6,69.29,72.35
2019-03-29,63.0,71.18,62.25,70.08
2019-03-22,60.95,65.68,60.5,64.25
2019-03-15,59.9,62.0,59.4,60.95
2019-03-08,64.98,65.95,58.66,59.55
2019-03-01,63.0,66.04,62.0,64.45
2019-02-22,60.36,63.51,60.3,62.93
2019-02-15,54.54,62.48,54.54,59.61
2019-02-01,56.5,56.97,53.35,54.5
2019-01-25,59.52,60.3,53.31,56.43
2019-01-18,60.15,61.48,57.0,59.43
2019-01-11,57.38,62.56,56.89,60.68
2019-01-04,60.53,60.88,55.73,57.1
2018-12-28,58.5,60.48,57.35,60.2
2018-12-21,60.42,61.66,57.1,58.22
2018-12-14,58.05,63.14,57.75,60.68
2018-12-07,57.8,59.88,56.1,58.45
2018-11-30,55.0,58.25,53.07,55.21
2018-11-23,55.35,56.9,53.58,54.48
2018-11-16,56.08,56.41,53.5,55.16
2018-11-09,58.19,58.21,54.85,56.7
2018-11-02,51.5,58.22,47.9,58.22
2018-10-26,54.3,60.25,51.28,53.18
2018-10-19,63.87,65.42,48.69,53.3
2018-10-12,66.87,66.87,58.8,63.27
2018-09-28,66.6,68.55,65.12,68.02
2018-09-21,61.35,67.61,60.35,67.51
2018-09-14,61.6,62.86,59.1,61.8
2018-09-07,62.9,63.58,58.22,61.99
2018-08-31,59.7,66.56,59.7,63.36
2018-08-24,56.91,61.5,55.06,59.7
2018-08-17,62.49,64.38,55.69,57.08
2018-08-10,65.17,65.95,57.02,63.18
2018-08-03,72.4,72.78,63.1,64.8
2018-07-27,73.55,74.89,69.51,72.09
2018-07-20,71.55,76.03,70.54,73.55
2018-07-13,62.48,71.35,62.38,71.0
2018-07-06,64.9,66.28,59.0,62.13
2018-06-29,67.05,69.96,61.13,64.49
2018-06-22,65.81,69.55,63.77,67.0
2018-06-15,66.0,67.97,62.98,66.45
2018-06-08,67.8,68.6,65.2,66.17
2018-06-01,62.33,68.18,61.6,67.48
2018-05-25,62.17,63.55,61.0,62.4
2018-05-18,61.01,63.58,60.59,61.6
2018-05-11,58.77,61.88,57.99,61.05
2018-05-04,53.6,59.05,53.5,58.06
2018-04-27,52.95,54.4,49.7,52.11
2018-04-20,59.98,59.98,48.72,53.57
2018-04-13,53.36,56.48,52.2,56.1
2018-04-04,53.11,55.0,52.13,52.9
2018-03-30,56.4,57.75,52.01,53.01
2018-03-23,55.51,58.5,55.0,57.07
2018-03-16,57.19,58.06,55.44,55.49
2018-03-09,53.5,57.65,52.95,57.26
2018-03-02,54.15,55.44,51.52,53.29
2018-02-23,52.8,55.79,52.5,54.07
2018-02-14,47.5,52.03,47.1,51.86
2018-02-09,52.38,53.6,44.81,46.79
2018-02-02,49.8,53.91,48.18,53.88
2018-01-26,48.36,50.67,47.82,48.93
2018-01-19,46.58,50.9,46.22,48.2
2018-01-12,45.48,47.22,45.0,45.94
2018-01-05,43.75,46.1,42.62,45.13
2017-12-29,43.57,44.39,41.19,43.34
2017-12-22,42.16,44.48,41.87,43.6
2017-12-15,42.6,44.85,41.91,42.19
2017-12-08,41.45,42.66,39.73,42.65
2017-12-01,41.09,42.32,38.3,41.61
2017-11-24,42.5,45.96,40.6,41.06
2017-11-17,43.5,46.25,41.25,42.47
2017-11-10,40.19,44.15,40.02,43.8
2017-11-03,39.58,41.86,39.28,39.98
2017-10-27,36.88,40.5,36.57,39.54
2017-10-20,36.3,37.68,35.81,36.81
2017-10-13,34.95,37.09,33.55,36.46
2017-09-29,33.4,35.37,33.01,34.49
2017-09-22,34.45,35.2,33.0,33.27
2017-09-15,32.18,34.48,31.68,34.34
2017-09-08,29.89,32.88,29.89,32.19
2017-09-01,29.11,30.3,28.93,29.98
2017-08-25,29.3,30.25,28.91,29.27
2017-08-18,27.84,29.46,27.81,29.4
2017-08-11,28.52,28.77,27.77,27.85
2017-08-04,29.45,29.55,28.28,28.34
2017-07-28,28.81,29.5,28.5,29.25
2017-07-21,29.46,29.5,28.0,28.99
2017-07-14,28.26,29.64,27.77,29.46
2017-07-07,30.66,30.84,28.21,28.24
2017-06-30,28.02,30.61,28.01,30.14
2017-06-23,27.68,29.12,27.27,28.19
2017-06-16,59.38,60.08,28.0,28.08
2017-06-09,57.02,60.09,56.65,59.38
2017-06-02,55.7,57.28,54.08,57.15
2017-05-26,54.21,55.99,53.5,55.48
2017-05-19,53.4,54.88,53.02,54.2
2017-05-12,52.02,53.22,50.53,52.86
2017-05-05,54.53,54.93,51.41,52.01
2017-04-28,53.23,55.05,52.04,53.15
2017-04-21,52.6,54.37,51.2,53.23
2017-04-14,57.81,59.5,49.8,50.64
2017-04-07,56.6,58.6,56.0,57.59
2017-03-31,57.2,58.3,55.7,56.69
