date,open,high,low,close
2020-03-24,88.5,92.52,85.68,91.85
2020-03-20,100.2,100.22,85.4,92.18
2020-03-13,114.1,115.6,96.0,100.11
2020-03-06,107.5,119.3,107.11,115.75
2020-02-28,112.55,118.85,104.48,106.0
2020-02-21,109.47,115.28,109.44,112.71
2020-02-14,101.58,111.88,100.3,109.75
2020-02-07,86.99,106.5,86.99,102.38
2020-01-23,97.53,99.94,94.6,95.79
2020-01-17,91.96,98.0,90.9,96.93
2020-01-10,88.06,92.8,85.94,91.02
2020-01-03,90.23,93.42,88.02,89.26
2019-12-27,92.12,94.14,90.12,91.22
2019-12-20,95.0,98.26,92.07,92.5
2019-12-13,93.47,96.98,89.51,94.58
2019-12-06,87.55,93.05,85.8,93.05
2019-11-29,91.3,92.0,86.38,87.99
2019-11-22,97.0,100.47,90.0,91.17
2019-11-15,94.44,99.32,91.11,97.13
2019-11-08,95.22,98.5,94.0,94.7
2019-11-01,83.83,94.71,83.65,94.46
2019-10-25,87.91,89.0,81.81,83.18
2019-10-18,90.2,90.92,87.0,88.5
2019-10-11,85.85,90.38,81.29,88.63
2019-09-30,86.92,87.48,85.07,86.7
2019-09-27,84.2,88.42,82.12,87.04
2019-09-20,80.7,85.3,79.73,84.5
2019-09-12,82.51,83.5,79.02,80.64
2019-09-06,86.52,87.68,80.0,82.16
2019-08-30,81.7,88.1,80.65,86.7
2019-08-23,72.51,82.6,72.5,82.57
2019-08-16,65.16,72.75,65.13,71.9
2019-08-09,63.3,66.1,61.62,65.18
2019-08-02,67.01,68.1,62.93,63.86
2019-07-26,64.83,67.39,63.8,67.2
2019-07-19,63.09,65.6,61.83,64.95
2019-07-12,65.5,65.96,63.2,63.5
2019-07-05,87.99,92.66,64.6,65.92
2019-06-28,84.3,87.66,82.68,86.68
2019-06-21,82.36,87.43,82.36,85.06
2019-06-14,77.65,83.69,76.77,82.2
2019-06-06,79.0,79.68,76.63,77.17
2019-05-31,79.72,80.8,78.47,79.2
2019-05-24,80.23,82.56,77.81,79.71
2019-05-17,78.07,82.45,77.17,80.46
2019-05-10,79.68,84.5,74.23,78.28
2019-04-30,88.2,90.05,87.25,88.52
2019-04-26,93.17,93.28,87.03,88.29
2019-04-19,97.89,97.89,91.63,92.95
2019-04-12,93.88,98.26,91.39,96.25
2019-04-04,94.58,96.96,92.0,93.12
2019-03-29,97.39,98.62,87.81,93.82
2019-03-22,94.55,98.82,93.18,96.87
2019-03-15,97.5,97.69,90.7,93.65
2019-03-08,89.95,101.6,89.95,93.56
2019-03-01,85.11,91.3,84.6,89.89
2019-02-22,82.3,87.86,81.92,85.28
2019-02-15,77.1,84.1,76.1,81.91
2019-02-01,76.38,77.49,72.88,77.2
2019-01-25,75.21,78.09,75.15,76.38
2019-01-18,72.5,75.3,71.3,75.1
2019-01-11,73.0,73.3,71.02,72.38
2019-01-04,75.28,75.28,70.48,72.59
2018-12-28,75.28,77.2,74.0,74.86
2018-12-21,78.66,79.41,74.0,75.7
2018-12-14,78.9,81.27,78.5,78.63
2018-12-07,82.0,85.86,78.83,80.1
2018-11-30,79.1,81.83,76.83,79.75
2018-11-23,86.0,86.43,78.96,79.0
2018-11-16,86.61,89.5,86.16,86.94
2018-11-09,89.3,93.33,85.11,86.61
2018-11-02,81.1,90.4,78.05,88.55
2018-10-26,83.0,89.83,80.45,82.66
2018-10-19,78.56,82.22,74.0,80.8
2018-10-12,90.58,90.8,74.06,78.13
2018-09-28,88.5,92.95,87.65,92.55
2018-09-21,81.8,90.89,80.81,90.0
2018-09-14,87.9,93.47,80.5,82.82
2018-09-07,83.72,90.6,83.7,88.0
2018-08-31,86.68,91.6,84.45,84.5
2018-08-24,71.92,89.62,70.39,85.88
2018-08-17,78.18,81.48,71.65,71.92
2018-08-10,74.5,81.49,71.23,80.04
2018-08-03,86.58,86.99,75.25,75.3
2018-07-27,86.0,91.75,84.44,86.58
2018-07-20,100.81,102.5,89.25,92.25
2018-07-13,97.05,105.4,94.11,101.8
2018-07-06,94.9,100.39,88.0,95.85
2018-06-29,90.1,95.99,86.11,94.95
2018-06-22,97.75,102.36,87.36,89.85
2018-06-15,115.76,116.64,99.06,100.49
2018-06-08,136.39,138.87,113.99,118.48
2018-06-01,118.1,135.57,116.03,132.93
2018-05-25,73.33,107.36,73.33,107.36
2018-05-18,45.53,66.66,45.53,66.66
2018-05-11,25.92,41.39,25.92,41.39
