date,open,high,low,close
2020-03-24 15:00:00,91.68,91.73,91.55,91.68
2020-03-24 14:55:00,91.29,91.67,91.23,91.67
2020-03-24 14:50:00,91.18,92.13,91.18,91.3
2020-03-24 14:45:00,91.09,91.22,91.0,91.17
2020-03-24 14:40:00,91.07,91.07,90.73,91.06
2020-03-24 14:35:00,91.07,91.07,90.6,91.01
2020-03-24 14:30:00,90.75,91.1,90.75,91.05
2020-03-24 14:25:00,91.07,91.07,90.72,90.74
2020-03-24 14:20:00,90.76,91.06,90.74,91.06
2020-03-24 14:15:00,90.28,91.06,90.28,90.75
2020-03-24 14:10:00,90.28,90.73,90.26,90.27
2020-03-24 14:05:00,90.0,90.3,89.93,90.27
2020-03-24 14:00:00,89.48,90.0,89.29,89.89
2020-03-24 13:55:00,89.6,89.6,89.38,89.48
2020-03-24 13:50:00,89.19,89.6,89.1,89.6
2020-03-24 13:45:00,89.17,89.27,89.0,89.18
2020-03-24 13:40:00,89.11,89.24,89.0,89.2
2020-03-24 13:35:00,89.6,89.8,89.01,89.07
2020-03-24 13:30:00,90.0,90.05,89.5,89.79
2020-03-24 13:25:00,89.9,90.34,89.84,90.0
2020-03-24 13:20:00,89.8,89.9,89.73,89.9
2020-03-24 13:15:00,89.81,89.81,89.56,89.8
2020-03-24 13:10:00,90.0,90.11,89.8,89.85
2020-03-24 13:05:00,90.58,90.58,89.93,90.0
2020-03-24 11:30:00,90.33,90.63,90.27,90.5
2020-03-24 11:25:00,90.71,90.72,90.18,90.33
2020-03-24 11:20:00,90.23,90.75,90.0,90.74
2020-03-24 11:15:00,90.76,90.76,90.16,90.23
2020-03-24 11:10:00,91.0,91.1,90.7,90.78
2020-03-24 11:05:00,90.91,91.1,90.76,91.0
2020-03-24 11:00:00,90.66,91.21,90.66,91.1
2020-03-24 10:55:00,90.65,91.08,90.61,90.8
2020-03-24 10:50:00,90.35,90.99,90.35,90.8
2020-03-24 10:45:00,90.68,90.68,90.31,90.4
2020-03-24 10:40:00,90.65,90.75,90.52,90.67
2020-03-24 10:35:00,91.19,91.36,90.61,90.61
2020-03-24 10:30:00,91.03,91.5,90.96,91.3
2020-03-24 10:25:00,91.09,91.3,90.93,91.0
2020-03-24 10:20:00,90.79,91.27,90.69,91.15
2020-03-24 10:15:00,91.0,91.21,90.78,90.81
2020-03-24 10:10:00,91.52,91.88,91.08,91.08
2020-03-24 10:05:00,92.02,92.5,91.55,91.55
2020-03-24 10:00:00,90.85,91.99,90.85,91.95
2020-03-24 09:55:00,90.06,90.82,89.81,90.82
2020-03-24 09:50:00,89.72,90.22,89.71,90.05
2020-03-24 09:45:00,89.32,89.75,89.17,89.73
2020-03-24 09:40:00,88.98,89.35,88.73,89.3
2020-03-24 09:35:00,89.6,89.65,88.76,89.0
2020-03-23 15:00:00,86.54,86.6,86.3,86.5
2020-03-23 14:55:00,86.09,86.75,86.09,86.54
2020-03-23 14:50:00,86.16,86.24,85.97,86.2
2020-03-23 14:45:00,86.11,86.5,86.05,86.2
2020-03-23 14:40:00,86.39,86.4,86.0,86.05
