date,open,high,low,close
2020-03-23,50.5,52.0,48.5,48.81
2020-03-20,61.0,61.0,50.0,52.7
2020-03-13,66.88,68.17,57.0,60.68
2020-03-06,57.93,68.6,57.93,68.6
2020-02-28,61.17,63.45,57.0,57.67
2020-02-21,61.46,64.61,60.25,61.61
2020-02-14,55.0,61.3,54.1,61.05
2020-02-07,54.0,59.0,53.06,55.35
2020-01-23,57.18,62.37,56.1,58.6
2020-01-17,49.99,58.86,49.99,57.17
2020-01-10,48.03,50.49,47.55,49.99
2020-01-03,52.8,53.09,47.68,48.55
2019-12-27,52.0,54.44,50.88,53.28
2019-12-20,50.1,52.18,49.04,51.77
2019-12-13,49.25,49.98,46.8,49.97
2019-12-06,47.89,50.13,45.3,49.15
2019-11-29,50.4,52.2,47.02,47.9
2019-11-22,54.66,57.77,50.05,50.6
2019-11-15,54.14,56.25,48.42,54.29
2019-11-08,56.6,59.0,54.6,55.06
2019-11-01,49.5,57.56,49.1,56.55
2019-10-25,56.51,57.83,48.8,50.46
2019-10-18,53.92,59.39,52.0,57.22
2019-10-11,46.88,54.0,45.11,53.53
2019-09-30,46.14,48.3,44.9,46.55
2019-09-27,43.6,48.58,42.16,45.64
2019-09-20,41.69,44.5,41.65,43.54
2019-09-12,41.54,43.6,40.5,41.59
2019-09-06,41.83,43.7,40.83,41.39
2019-08-30,43.93,45.48,41.62,41.78
2019-08-23,41.43,45.9,41.43,44.27
2019-08-16,35.31,43.26,34.66,41.3
2019-08-09,34.6,35.35,32.8,34.88
2019-08-02,35.9,36.11,34.05,34.57
2019-07-26,36.08,36.33,33.81,35.81
2019-07-19,35.5,36.88,35.09,36.18
2019-07-12,36.5,36.5,34.48,35.71
2019-07-05,34.9,37.96,34.56,36.56
2019-06-28,34.2,35.3,32.76,34.18
2019-06-21,32.0,34.56,32.0,34.29
2019-06-14,32.67,34.28,32.54,32.8
2019-06-06,35.82,36.16,32.2,32.36
2019-05-31,34.4,36.55,33.87,36.22
2019-05-24,35.49,35.86,33.56,34.28
2019-05-17,33.7,36.62,33.15,35.31
2019-05-10,34.01,34.44,31.16,34.01
2019-04-30,36.27,37.66,35.05,35.7
2019-04-26,38.71,39.2,34.81,36.4
2019-04-19,39.9,40.2,37.45,39.2
2019-04-12,44.1,44.48,38.8,39.55
2019-04-04,42.3,45.98,41.48,44.25
2019-03-29,39.78,42.13,38.02,42.13
2019-03-22,42.92,46.88,41.32,41.5
2019-03-15,39.11,42.49,36.5,41.0
2019-03-08,40.8,45.86,39.78,39.78
2019-03-01,36.66,42.99,36.66,41.14
2019-02-22,28.59,38.06,28.59,37.29
2019-02-15,17.75,25.99,17.75,25.99
2019-02-01,9.19,16.14,9.19,16.14
