date,open,high,low,close
2020-03-23,6.25,6.36,6.11,6.11
2020-03-20,6.6,6.75,5.72,6.31
2020-03-13,6.83,7.85,6.25,6.62
2020-03-06,6.07,6.84,6.07,6.79
2020-02-28,6.49,6.58,6.06,6.08
2020-02-21,6.09,6.63,6.09,6.46
2020-02-14,6.5,6.65,6.03,6.09
2020-02-07,5.76,6.87,5.26,6.73
2020-01-23,6.84,6.88,6.31,6.4
2020-01-17,6.86,7.05,6.79,6.82
2020-01-10,6.81,6.95,6.78,6.87
2020-01-03,6.61,6.86,6.58,6.84
2019-12-27,6.86,6.87,6.55,6.65
2019-12-20,6.63,7.11,6.59,6.88
2019-12-13,6.6,6.7,6.52,6.62
2019-12-06,6.49,6.64,6.4,6.62
2019-11-29,6.51,6.56,6.4,6.44
2019-11-22,6.43,6.74,6.4,6.51
2019-11-15,6.68,6.68,6.32,6.41
2019-11-08,6.77,6.87,6.64,6.67
2019-11-01,7.0,7.07,6.74,6.88
2019-10-25,6.91,7.02,6.83,6.99
2019-10-18,7.22,7.29,6.92,6.93
2019-10-11,6.99,7.3,6.94,7.2
2019-09-30,6.94,6.99,6.9,6.92
2019-09-27,7.38,7.38,6.81,6.94
2019-09-20,7.89,7.9,7.36,7.4
2019-09-12,7.59,8.24,7.55,7.9
2019-09-06,7.19,7.73,7.18,7.53
2019-08-30,7.43,7.9,7.19,7.2
2019-08-23,7.0,7.7,6.92,7.67
2019-08-16,6.82,7.11,6.6,6.96
2019-08-09,7.7,7.8,6.76,6.82
2019-08-02,8.03,8.12,7.6,7.73
2019-07-26,7.82,8.13,7.62,8.07
2019-07-19,7.79,7.92,7.55,7.82
2019-07-12,8.4,8.4,7.71,7.79
2019-07-05,7.93,8.89,7.86,8.22
2019-06-28,8.1,8.13,7.62,7.73
2019-06-21,7.88,8.48,7.78,8.34
2019-06-14,7.64,8.74,7.2,7.98
2019-06-06,8.05,8.05,7.4,7.64
2019-05-31,8.14,8.46,7.79,7.95
2019-05-24,8.35,8.51,7.8,7.99
2019-05-17,9.4,9.58,8.35,8.43
2019-05-10,9.44,9.96,8.83,9.42
2019-04-30,9.7,10.19,9.18,9.96
2019-04-26,13.17,13.75,9.54,9.59
2019-04-19,12.84,14.08,12.84,13.28
2019-04-12,14.05,15.5,12.5,12.88
2019-04-04,13.0,15.19,12.8,14.33
